	rumor_id	evidence_id	rumor_text	evidence_text	s1	s2	stance	rumor_label
90	1561740528634548227	1561772651269558274	في حد بيعد من كام ساعة: حريق بكنيسة مريم المصرية بمنطقة العماروة في الإسكندرية ده الرقم كام كده؟!	#وزارة_الداخلية لا صحة لما تم بثه على أحد المواقع الإخبارية بشأن نشوب حريق بإحدى الكنائس بمنطقة العماروة بدائرة قسم شرطة ثان المنتزة بالإسكندرية. وأن ما تم تداوله فى هذا الصدد عارٍ من الصحة ، https://t.co/bgnlXMfDjH	في حد بيعد من كام ساعة حريق بكنيسة مريم المصرية بمنطقة العماروة في الإسكندرية ده الرقم كام كده	وزارة الداخلية لا صحة لما تم بثه على أحد المواقع الإخبارية بشأن نشوب حريق بإحدى الكنائس بمنطقة العماروة بدائرة قسم شرطة ثان المنتزة بالإسكندرية وأن ما تم تداوله فى هذا الصدد عار من الصحة	disagree	False
91	1561740528634548227	1561772656445251586	في حد بيعد من كام ساعة: حريق بكنيسة مريم المصرية بمنطقة العماروة في الإسكندرية ده الرقم كام كده؟!	"وأن الكنيسة المشار إليها كائنة بأحد العقارات السكنية ، ونشوب حريق محدود بقطعة من القماش ""ملاءة"" بشرفة إحدى الشقق السكنية الكائنة بالدور الثالث بذات العقار.. وتم إخماده فى حينه بمعرفة الأهالى."	في حد بيعد من كام ساعة حريق بكنيسة مريم المصرية بمنطقة العماروة في الإسكندرية ده الرقم كام كده	وأن الكنيسة المشار إليها كائنة بأحد العقارات السكنية ونشوب حريق محدود بقطعة من القماش ملاءة بشرفة إحدى الشقق السكنية الكائنة بالدور الثالث بذات العقار وتم إخماده فى حينه بمعرفة الأهالى	disagree	False
92	1559878903770095617	1559903844041097216	هناك أنباء عن إلغاء الجهاز المركزي #البدون وتحويله لوزارة الداخلية،طيب حتى لو تحول للداخلية وين الحل؟ ولا ننسى أن قبل الجهاز الداخلية هي المسؤولة عن ملف البدون أعطوا العالم حقوقها، و الأملط الى مزبلة التاريخ	مركز التواصل الحكومي: غير صحيح ما يتم تداوله بشأن صدور مرسوم بإلغاء الجهاز المركزي لمعالجة أوضاع المقيمين بصورة غير قانونية #CGCKuwait #وزارة_الإعلام_الكويت https://t.co/8pgHCW3F84	هناك أنباء عن إلغاء الجهاز المركزي البدون وتحويله لوزارة الداخلية طيب حتى لو تحول للداخلية وين الحل ولا ننسى أن قبل الجهاز الداخلية هي المسؤولة عن ملف البدون أعطوا العالم حقوقها و الأملط الى مزبلة التاريخ	مركز التواصل الحكومي غير صحيح ما يتم تداوله بشأن صدور مرسوم بإلغاء الجهاز المركزي لمعالجة أوضاع المقيمين بصورة غير قانونية وزارة الإعلام الكويت	disagree	False
93	1559878903770095617	1559903340829474816	هناك أنباء عن إلغاء الجهاز المركزي #البدون وتحويله لوزارة الداخلية،طيب حتى لو تحول للداخلية وين الحل؟ ولا ننسى أن قبل الجهاز الداخلية هي المسؤولة عن ملف البدون أعطوا العالم حقوقها، و الأملط الى مزبلة التاريخ	غير صحيح ما يتم تداوله بشأن صدور مرسوم بإلغاء الجهاز المركزي لمعالجة أوضاع المقيمين بصورة غير قانونية #CGCKuwait https://t.co/k2MKzu34Fe	هناك أنباء عن إلغاء الجهاز المركزي البدون وتحويله لوزارة الداخلية طيب حتى لو تحول للداخلية وين الحل ولا ننسى أن قبل الجهاز الداخلية هي المسؤولة عن ملف البدون أعطوا العالم حقوقها و الأملط الى مزبلة التاريخ	غير صحيح ما يتم تداوله بشأن صدور مرسوم بإلغاء الجهاز المركزي لمعالجة أوضاع المقيمين بصورة غير قانونية	disagree	False
94	1556700387209527298	1556694116922269696	#الأرصاد: بدايةً من الخميس القادم..بدء انخفاض درجات الحرارة على مناطق #المملكة https://t.co/N2RUeJFUs6	المتحدث الرسمي: المركز لم يعلن عن انخفاض درجات الحرارة على معظم المناطق ابتداءً من #الخميس المقبل، بل ستظل في معدلاتها الصيفية، إذ سيكون الطقس حاراً إلى شديد الحرارة على معظم مناطق #المملكة باستثناء المرتفعات.  #نحيطكم_بأجوائكم https://t.co/3gNE81FD2w	الأرصاد بداية من الخميس القادم بدء انخفاض درجات الحرارة على مناطق المملكة	المتحدث الرسمي المركز لم يعلن عن انخفاض درجات الحرارة على معظم المناطق ابتداء من الخميس المقبل بل ستظل في معدلاتها الصيفية إذ سيكون الطقس حارا إلى شديد الحرارة على معظم مناطق المملكة باستثناء المرتفعات نحيطكم بأجوائكم	disagree	False
95	1580966560432549888	1580975849012006914	"مصادر رئيس الجمهورية لـmtv: ميقاتي لا يريد تشكيل حكومة لأنه يريد أن يكون الحاكم بأمره فور خروج الرئيس عون من بعبدا و""الحكومة كلها صارت لميقاتي"" فهو استولى عليها وجميع الوزراء باتوا عنده من وزير العدل إلى وزير الشؤون الاجتماعية ووزير السياحة وغيرهم"	"نفى مكتب الاعلام في رئاسة الجمهورية ما بثته محطة ""ام تي في "" في نشرتها مساء اليوم من كلام لرئيس الجمهورية العماد ميشال عون  حول الملف الحكومي نسبتها الى مصادر رئاسة الجمهورية . واكد مكتب الاعلام ان لا صحة اطلاقا لمثل هذه المعلومات المختلقة  . فاقتضى التوضيح"	مصادر رئيس الجمهورية ل ميقاتي لا يريد تشكيل حكومة لأنه يريد أن يكون الحاكم بأمره فور خروج الرئيس عون من بعبدا و الحكومة كلها صارت لميقاتي فهو استولى عليها وجميع الوزراء باتوا عنده من وزير العدل إلى وزير الشؤون الاجتماعية ووزير السياحة وغيرهم	نفى مكتب الاعلام في رئاسة الجمهورية ما بثته محطة ام تي في في نشرتها مساء اليوم من كلام لرئيس الجمهورية العماد ميشال عون حول الملف الحكومي نسبتها الى مصادر رئاسة الجمهورية واكد مكتب الاعلام ان لا صحة اطلاقا لمثل هذه المعلومات المختلقة فاقتضى التوضيح	disagree	False
96	1555393952378937346	1555986659279360001	مرسوم تجنيس قيد الإعداد: جوازات سفر لبنانيّة للبيع؟! https://t.co/UuQ7yMbSWJ https://t.co/Jf1K1NbZJD	"مكتب الاعلام في رئاسة الجمهورية ينفي خبرا كاذبا بثته محطة ""ام تي في""  عن ﺇعداد قصر بعبدا مرسوماً بتجنيس 4 الاف شخص،    ويذكّر بأنه كان قد نفى امس المعلومات الكاذبة التي نشرتها مجلة ""ليبراسيون"" الفرنسية حول الخبر المختلق نفسه."	مرسوم تجنيس قيد الإعداد جوازات سفر لبنانية للبيع	مكتب الاعلام في رئاسة الجمهورية ينفي خبرا كاذبا بثته محطة ام تي في عن عداد قصر بعبدا مرسوما بتجنيس 4 الاف شخص ويذكر بأنه كان قد نفى امس المعلومات الكاذبة التي نشرتها مجلة ليبراسيون الفرنسية حول الخبر المختلق نفسه	disagree	False
97	1595704685423652865	1595690205381791745	#جدة_الأن. غرق المستشفيات في جدة https://t.co/jTodWuOS5G	#صحة_جدة ترفع جاهزيتها لمواجهة #الأمطار  تحسباً لاستقبال الحالات الطارئة الناتجة من #الأمطار التي تشهدها المحافظة في الوقت الحالي. #جدة_الأن https://t.co/4zwIAJEa8e	جدة الأن غرق المستشفيات في جدة	صحة جدة ترفع جاهزيتها لمواجهة الأمطار تحسبا لاستقبال الحالات الطارئة الناتجة من الأمطار التي تشهدها المحافظة في الوقت الحالي جدة الأن	other	False
98	1595704685423652865	1595657478062088192	#جدة_الأن. غرق المستشفيات في جدة https://t.co/jTodWuOS5G	تقلبات الجو ونزول الأمطار من أسباب زيادة أعراض نوبات الربو لديك، لذا احرص على اتبّاع النصائح التالية ⬇️ #امطار_جدة https://t.co/o8vnZk70fM	جدة الأن غرق المستشفيات في جدة	تقلبات الجو ونزول الأمطار من أسباب زيادة أعراض نوبات الربو لديك لذا احرص على اتباع النصائح التالية امطار جدة	other	False
99	1587862223208194050	1587150632695132161	بأمر الملك.. اقالة عبدالرحمن السديس الرئيس العام للمسجد الحرام والمسجد النبوي https://t.co/kVAg9Fftrw	التسبيح والتحميد والصلاة علاج الهموم والأحزان، وطريق الخروج من الأزمات والمآزق والكروب ﴿وَلَقَد نَعلَمُ أَنَّكَ يَضيقُ صَدرُكَ بِما يَقولونَ، فَسَبِّح بِحَمدِ رَبِّكَ وَكُن مِنَ السّاجِدينَ﴾.  تلاوة معالي الشيخ أ.د. #عبدالرحمن_السديس من صلاة العشاء 6 ربيع الآخر 1444هـ. https://t.co/lKR2ecDxZM	بأمر الملك اقالة عبدالرحمن السديس الرئيس العام للمسجد الحرام والمسجد النبوي	التسبيح والتحميد والصلاة علاج الهموم والأحزان وطريق الخروج من الأزمات والمآزق والكروب ولقد نعلم أنك يضيق صدرك بما يقولون فسبح بحمد ربك وكن من الساجدين تلاوة معالي الشيخ أ د عبدالرحمن السديس من صلاة العشاء 6 ربيع الآخر 1444ه	other	False
100	1587862223208194050	1586807075358707712	بأمر الملك.. اقالة عبدالرحمن السديس الرئيس العام للمسجد الحرام والمسجد النبوي https://t.co/kVAg9Fftrw	يجب تعظيم وتوقير رسول الله صلى الله عليه وسلم ﴿لِتُؤمِنوا بِاللَّهِ وَرَسولِهِ وَتُعَزِّروهُ وَتُوَقِّروهُ وَتُسَبِّحوهُ بُكرَةً وَأَصيلًا﴾.  تلاوة معالي الشيخ أ.د. #عبدالرحمن_السديس من صلاة العشاء 5 ربيع الآخر 1444هـ. https://t.co/dLSvHL8gxU	بأمر الملك اقالة عبدالرحمن السديس الرئيس العام للمسجد الحرام والمسجد النبوي	يجب تعظيم وتوقير رسول الله صلى الله عليه وسلم لتؤمنوا بالله ورسوله وتعزروه وتوقروه وتسبحوه بكرة وأصيلا تلاوة معالي الشيخ أ د عبدالرحمن السديس من صلاة العشاء 5 ربيع الآخر 1444ه	other	False
101	1579544803884552193	1579417552849358848	مصادرنا تقول فارس العتيبي وزير للبلدية	للتو خرجنا ضمن مجموعة من النواب من مكتب سمو رئيس الوزراء ، ونقلنا له الآتي:  -أهمية التشكيل الحكومي قوى ينهض بالبلد . -اعتراضنا على اعمال المادة ١٠٦ دون الالتزام بالمدة المقررة في المادة ٨٧ ومعالجه اثاره.  -العفو عن جميع أبنائنا المهجرين والمحكومين من قبيلة شمر وآخرين.	مصادرنا تقول فارس العتيبي وزير للبلدية	للتو خرجنا ضمن مجموعة من النواب من مكتب سمو رئيس الوزراء ونقلنا له الآتي أهمية التشكيل الحكومي قوى ينهض بالبلد اعتراضنا على اعمال المادة ١٠٦ دون الالتزام بالمدة المقررة في المادة ٨٧ ومعالجه اثاره العفو عن جميع أبنائنا المهجرين والمحكومين من قبيلة شمر وآخرين	other	False
102	1579544803884552193	1577750591031459841	مصادرنا تقول فارس العتيبي وزير للبلدية	الشعب أحسن الأختيار   وتشكيل حكومى مخيب للأمال	مصادرنا تقول فارس العتيبي وزير للبلدية	الشعب أحسن الأختيار وتشكيل حكومى مخيب للأمال	other	False
103	1569974778185879552	1567160999194542083	المودعة سالي حافظ تعلن انها غادرت الى اسطنبول ومصادر اعلامية تتحدث عن القاء الامن العام القبض عليها .   #تشاو https://t.co/DIbN4efm0s	"#بيان  1- يهم المديرية العامة للأمن العام أن تُعلم المواطنين بأن جوازات السفر اللبنانية من الانموذج ""2003"" الممنوحة لهم، معترف بها دولياً ولديها نفس مفاعيل جوازات السفر البيومترية"	المودعة سالي حافظ تعلن انها غادرت الى اسطنبول ومصادر اعلامية تتحدث عن القاء الامن العام القبض عليها تشاو	بيان 1 يهم المديرية العامة للأمن العام أن تعلم المواطنين بأن جوازات السفر اللبنانية من الانموذج 2003 الممنوحة لهم معترف بها دوليا ولديها نفس مفاعيل جوازات السفر البيومترية	other	False
104	1569974778185879552	1567161000960442374	المودعة سالي حافظ تعلن انها غادرت الى اسطنبول ومصادر اعلامية تتحدث عن القاء الامن العام القبض عليها .   #تشاو https://t.co/DIbN4efm0s	2- ولا تسبب لحاملها أية مشاكل، لا سيما وأنها مقروءة آليّاً وتتطابق بشكل كامل مع معايير ومواصفات المنظمة الدولية للطيران المدني. #تضحية_خدمة  #الامن_العام_اللبناني	المودعة سالي حافظ تعلن انها غادرت الى اسطنبول ومصادر اعلامية تتحدث عن القاء الامن العام القبض عليها تشاو	2 ولا تسبب لحاملها أية مشاكل لا سيما وأنها مقروءة آليا وتتطابق بشكل كامل مع معايير ومواصفات المنظمة الدولية للطيران المدني تضحية خدمة الامن العام اللبناني	other	False
105	1569891353751945217	1570075608155136002	#عاجل  أنباء عن عودة الطيران المدني التركي لاستخدام الأجواء #السورية في رحلاته بعد توقف دام 10 سنوات.	◾️جهود سورية وشركائها في الأمم المتحدة للارتقاء بالوضع الإنساني والمعيشي تواجه تحديات كبيرة من جراء الإجراءات القسرية وتسييس الغرب للعمل الإنساني.  ◾️ الاحتلال التركي يستمر بقطع المياه عن مليون مواطن في الحسكة ومحيطها ورغم ذلك لم نسمع في مجلس الأمن أي شجب أو إدانة لذلك.	عاجل أنباء عن عودة الطيران المدني التركي لاستخدام الأجواء السورية في رحلاته بعد توقف دام 10 سنوات	جهود سورية وشركائها في الأمم المتحدة للارتقاء بالوضع الإنساني والمعيشي تواجه تحديات كبيرة من جراء الإجراءات القسرية وتسييس الغرب للعمل الإنساني الاحتلال التركي يستمر بقطع المياه عن مليون مواطن في الحسكة ومحيطها ورغم ذلك لم نسمع في مجلس الأمن أي شجب أو إدانة لذلك	other	False
106	1569891353751945217	1569626455675441152	#عاجل  أنباء عن عودة الطيران المدني التركي لاستخدام الأجواء #السورية في رحلاته بعد توقف دام 10 سنوات.	سانا: بدء فعاليات ملتقى القبائل والعشائر العربية والنخب الوطنية الرابع بحلب رفضاً للاحتلالين الأمريكي والتركي وتأكيداً على وحدة الأراضي السورية ودعم المقاومة https://t.co/4ypzpml5fF	عاجل أنباء عن عودة الطيران المدني التركي لاستخدام الأجواء السورية في رحلاته بعد توقف دام 10 سنوات	سانا بدء فعاليات ملتقى القبائل والعشائر العربية والنخب الوطنية الرابع بحلب رفضا للاحتلالين الأمريكي والتركي وتأكيدا على وحدة الأراضي السورية ودعم المقاومة	other	False
107	1569891353751945217	1569255541842624517	#عاجل  أنباء عن عودة الطيران المدني التركي لاستخدام الأجواء #السورية في رحلاته بعد توقف دام 10 سنوات.	#المواصلات_الطرقية في #حلب تستكمل صيانة وإعادة تأهيل عدد من #الجسور_الحيوية على شبكة الطرق المركزية   المزيد من التفاصيل عبر الرابط التالي  https://t.co/UGGwrXAWLB	عاجل أنباء عن عودة الطيران المدني التركي لاستخدام الأجواء السورية في رحلاته بعد توقف دام 10 سنوات	المواصلات الطرقية في حلب تستكمل صيانة وإعادة تأهيل عدد من الجسور الحيوية على شبكة الطرق المركزية المزيد من التفاصيل عبر الرابط التالي	other	False
108	1569891353751945217	1568851441846030338	#عاجل  أنباء عن عودة الطيران المدني التركي لاستخدام الأجواء #السورية في رحلاته بعد توقف دام 10 سنوات.	#تمديد التسجيل في #الأكاديمية_البحرية   تعلن #وزارة_النقل عن تمديد فترة التسجيل للفصل الدراسي الأول في #الأكاديمية_السورية_للتدريب_والتأهيل_البحري لغاية نهاية الدوام الرسمي ليوم #الخميس 15 #أيلول 2022 .  يمكنكم الاطلاع على المزيد عبر الرابط التالي : https://t.co/rm2Z4p6DJF	عاجل أنباء عن عودة الطيران المدني التركي لاستخدام الأجواء السورية في رحلاته بعد توقف دام 10 سنوات	تمديد التسجيل في الأكاديمية البحرية تعلن وزارة النقل عن تمديد فترة التسجيل للفصل الدراسي الأول في الأكاديمية السورية للتدريب والتأهيل البحري لغاية نهاية الدوام الرسمي ليوم الخميس 15 أيلول 2022 يمكنكم الاطلاع على المزيد عبر الرابط التالي	other	False
109	1561740528634548227	1561768385096318976	في حد بيعد من كام ساعة: حريق بكنيسة مريم المصرية بمنطقة العماروة في الإسكندرية ده الرقم كام كده؟!	#وزارة_الداخلية بالفحص تبين عدم صحة ما تم تداوله فى هذا الشأن ، وأن أسرة المجنى عليه تعلم بواقعة ضبط المتهم .. حيث أنه بتاريخ 18 الجارى حدثت مشاجرة بين زوج الشاكية وأحد الأشخاص يستقل سيارة أجرة بسبب خلافات بينهما حول أولوية المرور بمنطقة مصر الجديدة . https://t.co/3fbztWxXa6	في حد بيعد من كام ساعة حريق بكنيسة مريم المصرية بمنطقة العماروة في الإسكندرية ده الرقم كام كده	وزارة الداخلية بالفحص تبين عدم صحة ما تم تداوله فى هذا الشأن وأن أسرة المجنى عليه تعلم بواقعة ضبط المتهم حيث أنه بتاريخ 18 الجارى حدثت مشاجرة بين زوج الشاكية وأحد الأشخاص يستقل سيارة أجرة بسبب خلافات بينهما حول أولوية المرور بمنطقة مصر الجديدة	other	False
110	1561740528634548227	1561681659224784896	في حد بيعد من كام ساعة: حريق بكنيسة مريم المصرية بمنطقة العماروة في الإسكندرية ده الرقم كام كده؟!	#وزارة_الداخلية  تبلغ لقسم شرطة ثالث #الإسماعيلية من إحدى المستشفيات بوصول فتاة (تعمل بإحدى #الصيدليات - مصابة بكسر بالجمجمة ونزيف بالمخ) إثر تعرضها للإعتداء بالضرب. https://t.co/5E4ayfS646	في حد بيعد من كام ساعة حريق بكنيسة مريم المصرية بمنطقة العماروة في الإسكندرية ده الرقم كام كده	وزارة الداخلية تبلغ لقسم شرطة ثالث الإسماعيلية من إحدى المستشفيات بوصول فتاة تعمل بإحدى الصيدليات مصابة بكسر بالجمجمة ونزيف بالمخ إثر تعرضها للإعتداء بالضرب	other	False
111	1561740528634548227	1561781606452453376	في حد بيعد من كام ساعة: حريق بكنيسة مريم المصرية بمنطقة العماروة في الإسكندرية ده الرقم كام كده؟!	#وزارة_الداخلية كشف حقيقة فيديو مفبرك بمواقع التواصل الإجتماعى يظهر خلاله مجموعة من الأشخاص والإدعاء بكونهم رجال شرطة وقيامهم بإستيقاف إحدى السيارات وبداخلها أحد الأشخاص وبصحبته فتاة .بالفحص تبين أن الفيديو مفبرك وعبارة عن مشهد تمثيلى تم أدائه بصورة توحى بأن الواقعة حقيقية. https://t.co/i5IOPgrO6v	في حد بيعد من كام ساعة حريق بكنيسة مريم المصرية بمنطقة العماروة في الإسكندرية ده الرقم كام كده	وزارة الداخلية كشف حقيقة فيديو مفبرك بمواقع التواصل الإجتماعى يظهر خلاله مجموعة من الأشخاص والإدعاء بكونهم رجال شرطة وقيامهم بإستيقاف إحدى السيارات وبداخلها أحد الأشخاص وبصحبته فتاة بالفحص تبين أن الفيديو مفبرك وعبارة عن مشهد تمثيلى تم أدائه بصورة توحى بأن الواقعة حقيقية	other	False
112	1561740528634548227	1561670957332402176	في حد بيعد من كام ساعة: حريق بكنيسة مريم المصرية بمنطقة العماروة في الإسكندرية ده الرقم كام كده؟!	"قيام (شخصين ""لأحدهما معلومات جنائية"") بتكوين تشكيل عصابى تخصص فى تصنيع والإتجار بالمواد المخدرة مُتخذين من مسكن ملك أحدهما مكاناً لتصنيع مادتى الفودو والأستروكس المخدرين. وأمكن ضبطهما.. وبحوزتهما (كمية من مخدر الفودو وزنت  7 كيلو جرام- كمية من مخدر الأستروكس - أدوات التصنيع). https://t.co/nfQPsfuf9G"	في حد بيعد من كام ساعة حريق بكنيسة مريم المصرية بمنطقة العماروة في الإسكندرية ده الرقم كام كده	قيام شخصين لأحدهما معلومات جنائية بتكوين تشكيل عصابى تخصص فى تصنيع والإتجار بالمواد المخدرة متخذين من مسكن ملك أحدهما مكانا لتصنيع مادتى الفودو والأستروكس المخدرين وأمكن ضبطهما وبحوزتهما كمية من مخدر الفودو وزنت 7 كيلو جرام كمية من مخدر الأستروكس أدوات التصنيع	other	False
113	1559878903770095617	1559867754362142720	هناك أنباء عن إلغاء الجهاز المركزي #البدون وتحويله لوزارة الداخلية،طيب حتى لو تحول للداخلية وين الحل؟ ولا ننسى أن قبل الجهاز الداخلية هي المسؤولة عن ملف البدون أعطوا العالم حقوقها، و الأملط الى مزبلة التاريخ	وافق مجلس الوزراء على مشروعين بمرسومين بقانون “ضرورة” حول انتخابات مجلس الأمة #CGCKuwait #وزارة_الاعلام_الكويت https://t.co/C735Ba062c	هناك أنباء عن إلغاء الجهاز المركزي البدون وتحويله لوزارة الداخلية طيب حتى لو تحول للداخلية وين الحل ولا ننسى أن قبل الجهاز الداخلية هي المسؤولة عن ملف البدون أعطوا العالم حقوقها و الأملط الى مزبلة التاريخ	وافق مجلس الوزراء على مشروعين بمرسومين بقانون ضرورة حول انتخابات مجلس الأمة وزارة الاعلام الكويت	other	False
114	1559878903770095617	1559865241097355264	هناك أنباء عن إلغاء الجهاز المركزي #البدون وتحويله لوزارة الداخلية،طيب حتى لو تحول للداخلية وين الحل؟ ولا ننسى أن قبل الجهاز الداخلية هي المسؤولة عن ملف البدون أعطوا العالم حقوقها، و الأملط الى مزبلة التاريخ	"وزير (العدل): مجلس الوزراء يوافق على مشروعي مرسومي بقانونين ""ضرورة"" يقضيان بالتصويت بالبطاقة المدنية وإضافة مناطق جديدة للدوائر الانتخابية  #كونا #الكويت #وزارة_الاعلام_الكويت"	هناك أنباء عن إلغاء الجهاز المركزي البدون وتحويله لوزارة الداخلية طيب حتى لو تحول للداخلية وين الحل ولا ننسى أن قبل الجهاز الداخلية هي المسؤولة عن ملف البدون أعطوا العالم حقوقها و الأملط الى مزبلة التاريخ	وزير العدل مجلس الوزراء يوافق على مشروعي مرسومي بقانونين ضرورة يقضيان بالتصويت بالبطاقة المدنية وإضافة مناطق جديدة للدوائر الانتخابية كونا الكويت وزارة الاعلام الكويت	other	False
115	1559878903770095617	1559861784831557632	هناك أنباء عن إلغاء الجهاز المركزي #البدون وتحويله لوزارة الداخلية،طيب حتى لو تحول للداخلية وين الحل؟ ولا ننسى أن قبل الجهاز الداخلية هي المسؤولة عن ملف البدون أعطوا العالم حقوقها، و الأملط الى مزبلة التاريخ	يلقي معالي وزير العدل ووزير الدولة لشئون تعزيز النزاهة ووزير الأوقاف والشئون الإسلامية المستشار جمال الجلاوي بيان على تلفزيون الكويت بعد قليل #CGCKuwait https://t.co/N6pGCAhoe9	هناك أنباء عن إلغاء الجهاز المركزي البدون وتحويله لوزارة الداخلية طيب حتى لو تحول للداخلية وين الحل ولا ننسى أن قبل الجهاز الداخلية هي المسؤولة عن ملف البدون أعطوا العالم حقوقها و الأملط الى مزبلة التاريخ	يلقي معالي وزير العدل ووزير الدولة لشئون تعزيز النزاهة ووزير الأوقاف والشئون الإسلامية المستشار جمال الجلاوي بيان على تلفزيون الكويت بعد قليل	other	False
116	1559878903770095617	1559866544330575875	هناك أنباء عن إلغاء الجهاز المركزي #البدون وتحويله لوزارة الداخلية،طيب حتى لو تحول للداخلية وين الحل؟ ولا ننسى أن قبل الجهاز الداخلية هي المسؤولة عن ملف البدون أعطوا العالم حقوقها، و الأملط الى مزبلة التاريخ	كلمة معالي وزير العدل ووزير الدولة لشئون تعزيز النزاهة ووزير الأوقاف والشئون الإسلامية المستشار جمال الجلاوي #CGCKuwait https://t.co/daoULAYo7u	هناك أنباء عن إلغاء الجهاز المركزي البدون وتحويله لوزارة الداخلية طيب حتى لو تحول للداخلية وين الحل ولا ننسى أن قبل الجهاز الداخلية هي المسؤولة عن ملف البدون أعطوا العالم حقوقها و الأملط الى مزبلة التاريخ	كلمة معالي وزير العدل ووزير الدولة لشئون تعزيز النزاهة ووزير الأوقاف والشئون الإسلامية المستشار جمال الجلاوي	other	False
117	1556700387209527298	1556626129179627523	#الأرصاد: بدايةً من الخميس القادم..بدء انخفاض درجات الحرارة على مناطق #المملكة https://t.co/N2RUeJFUs6	أعلى درجات الحرارة المسجلة على #المملكة اليوم #الاثنين 2022/8/8م  #صيفك_بوعي  #شاركنا_صيفك  #نحيطكم_بأجوائكم https://t.co/Zt1a6tdn5X	الأرصاد بداية من الخميس القادم بدء انخفاض درجات الحرارة على مناطق المملكة	أعلى درجات الحرارة المسجلة على المملكة اليوم الاثنين 2022 8 8م صيفك بوعي شاركنا صيفك نحيطكم بأجوائكم	other	False
118	1556700387209527298	1556536028558663680	#الأرصاد: بدايةً من الخميس القادم..بدء انخفاض درجات الحرارة على مناطق #المملكة https://t.co/N2RUeJFUs6	حالة الطقس المتوقعة على #المملكة اليوم #الاثنين 2022/8/8م  #صيفك_بوعي #شاركنا_صيفك #نحيطكم_بأجوائكم https://t.co/TeRh3jsQqY	الأرصاد بداية من الخميس القادم بدء انخفاض درجات الحرارة على مناطق المملكة	حالة الطقس المتوقعة على المملكة اليوم الاثنين 2022 8 8م صيفك بوعي شاركنا صيفك نحيطكم بأجوائكم	other	False
119	1593003815225393153	1592873782246461440	المملكة تدعم صندوق الجائحة العالمي بـ50 مليون دولار تعزيزاً للجهود الدولية للوقاية من الأوبئة. #المملكة_العربية_السعودية #الجيش_السلماني_الإلكتروني https://t.co/Evchv1wpYN	أُبارك لأبطال الصحة فوز مستشفى صحة الافتراضي بجائزة الحكومة الرقمية، والذي حقق إنجازات رائعة خلال عامه الأول، من خلال خدمة (١٥٠) مستشفى بسعة سريرية سنوية تصل إلى نصف مليون، ومساهمته في تسهيل الخدمات الصحية واستثمار التقنيات للارتقاء بالنظام الصحي. #ملتقى_الحكومة_الرقمية https://t.co/MKeVMVrNta	المملكة تدعم صندوق الجائحة العالمي ب50 مليون دولار تعزيزا للجهود الدولية للوقاية من الأوبئة المملكة العربية السعودية الجيش السلماني الإلكتروني	أبارك لأبطال الصحة فوز مستشفى صحة الافتراضي بجائزة الحكومة الرقمية والذي حقق إنجازات رائعة خلال عامه الأول من خلال خدمة ١٥٠ مستشفى بسعة سريرية سنوية تصل إلى نصف مليون ومساهمته في تسهيل الخدمات الصحية واستثمار التقنيات للارتقاء بالنظام الصحي ملتقى الحكومة الرقمية	other	True
120	1593003815225393153	1591456569669320704	المملكة تدعم صندوق الجائحة العالمي بـ50 مليون دولار تعزيزاً للجهود الدولية للوقاية من الأوبئة. #المملكة_العربية_السعودية #الجيش_السلماني_الإلكتروني https://t.co/Evchv1wpYN	شاركت في أعمال الاجتماع الوزاري الثاني لوزراء الصحة والمالية المشترك والذي أكد على ضرورة استمرار التعاون والتنسيق بين وزارات الصحة والمالية في دول المجموعة  لما يشّكله ذلك من أهمية بالغة في جهود التأهب والاستعداد لمواجهة الجوائح الصحية المستقبلية https://t.co/dmaIMXFV6i	المملكة تدعم صندوق الجائحة العالمي ب50 مليون دولار تعزيزا للجهود الدولية للوقاية من الأوبئة المملكة العربية السعودية الجيش السلماني الإلكتروني	شاركت في أعمال الاجتماع الوزاري الثاني لوزراء الصحة والمالية المشترك والذي أكد على ضرورة استمرار التعاون والتنسيق بين وزارات الصحة والمالية في دول المجموعة لما يشكله ذلك من أهمية بالغة في جهود التأهب والاستعداد لمواجهة الجوائح الصحية المستقبلية	other	True
121	1593003815225393153	1592869150665625601	المملكة تدعم صندوق الجائحة العالمي بـ50 مليون دولار تعزيزاً للجهود الدولية للوقاية من الأوبئة. #المملكة_العربية_السعودية #الجيش_السلماني_الإلكتروني https://t.co/Evchv1wpYN	#الخارجية_اليوم | معالي نائب وزير الخارجية #وليد_الخريجي @W_Elkhereiji يستقبل سفير جمهورية #زامبيا لدى المملكة السيد دنكان موليما، المعيّن حديثًا سفيرًا لبلاده لدى المملكة.  وخلال الاستقبال، رحّب معاليه بسعادة السفير متمنيًا له التوفيق في مهام عمله الجديدة. https://t.co/TOqd8qJQIq	المملكة تدعم صندوق الجائحة العالمي ب50 مليون دولار تعزيزا للجهود الدولية للوقاية من الأوبئة المملكة العربية السعودية الجيش السلماني الإلكتروني	الخارجية اليوم معالي نائب وزير الخارجية وليد الخريجي يستقبل سفير جمهورية زامبيا لدى المملكة السيد دنكان موليما المعين حديثا سفيرا لبلاده لدى المملكة وخلال الاستقبال رحب معاليه بسعادة السفير متمنيا له التوفيق في مهام عمله الجديدة	other	True
