rumorID	evidenceID	rumorText	evidenceText	stance	label
1475109881095069700	1475115418905939980	معلومات غير مؤكدة عن تعرض النائب ألان عون لحادث خطير و معلومات عن وفاته https://t.co/w2ZtNrpNKM	في إطار الشائعات المغرضة، تمّ التداول بكثافة على وسائل التواصل الاجتماعي بخبر كاذب عن تعرضّي لحادث خطير أدّى إلى وفاتي. أشكر كل من إطمأن وإتصل أو حاول الاتصال وأوكّد إنني بخير والخبر عارٍ عن الصحة. https://t.co/4HEKzXDZCJ	disagree	False
1475109881095069700	1472501923664343041	معلومات غير مؤكدة عن تعرض النائب ألان عون لحادث خطير و معلومات عن وفاته https://t.co/w2ZtNrpNKM	آلان عون: لا مقايضات بين التيار والثنائي ولا طبخات تمديد إلا في مخيّلات البعض  https://t.co/GKaSzBFepn #tayyar.org via @tayyar_org	unrelated	False
1474134119563026436	1473357571364999177	#الدبيبة : حكومة الوحدة الوطنية ستستمر حتي شهر 6 من العام القادم .	أحي جهود الخيرين من مدينتنا طرابلس الحبيبة المكثفة خلال هذه اللحظات لإنهاء فتيل الأزمة والاحتقان، وعودة الحياة إلى طبيعتها، لا للحرب، نعم للحياة، والأمن والاستقرار وحرمة الدماء خط أحمر	unrelated	False
1474134119563026436	1474149257930289153	#الدبيبة : حكومة الوحدة الوطنية ستستمر حتي شهر 6 من العام القادم .	"الانتماء والحب لهذا الوطن لا يتغير فهو ثابت في كل الظروف، 

 في ذكرى عيد الاستقلال نبارك لكل الليبين الذين يحبون هذا الوطن ويعملون من أجل أن يصونوا، ويحفظوا مكتسباته التي حققها الآباء والأجداد.

كل المجد والفخر والاعتزاز بك يا ليبيا"	unrelated	False
1470833409320796169	1470841047483887624	رئيس الوزراء الأسبق فايز الطراونه في ذمة الله https://t.co/AshhysqzjS	الاخبار تشير انه الوضع الصحي لدولة الاخ العزيز فايز حرج والاعمار بيد الله وارجو من وسائل الاعلام توخي الدقة في نقل المعلومات. ربنا سبحانه وتعالى يوقف معه ويشفيه.	disagree	False
1470833409320796169	1468479496663846913	رئيس الوزراء الأسبق فايز الطراونه في ذمة الله https://t.co/AshhysqzjS	الف مبروك للوطن الغالي فوز #النشامى وتأهلهم الى دور الثمانية. أداء مميّز ورائع والى النهائي والفوز بالكأس بعون الله. #الأردن #كأس_العرب	unrelated	False
1469729267172917249	1469253761340264457	"محافظ مصرف ليبيا المركزي الصديق الكبير : 
زيادة المرتبات التى اتخذتها حكومة الوحدة الوطنية سيؤذي إلى إفلاس ليبيا بالاضافة الى التضخم العام في زمن قصير جدا. https://t.co/jfEc3OSP6Z"	تسهيل حركة التجارة وتحريك عجلة الاقتصاد وقدرة القطاع المصرفي للمساهمة في عودة الشركات الانجليزية لاستئناف أعمالها في ليبيا أهم محاور لقاء السيد الصديق عمر الكبير محافظ مصرف ليبيا المركزي الخميس 2021/12/09 مع مجلس ادارة مجلس الأعمال الليبي البريطاني LBBC بالعاصمة الانجليزية لندن. https://t.co/hEOax8SI4S	unrelated	False
1469945473398190080	1469218684682084352	محمد آبو تريكة: من كل اعماق قلبي أتمنى فوز الجزائر بكاس العرب لأنه الفريق الوحيد الذي يستطيع رفع علم فلسطين شامخاً ولا يحاسب في بلاده ❤️ https://t.co/jsLMZFPKIT	عن سعد ابن أبي وقاص أن أعرابيّاً قال للنبي ﷺ : عَلّمْني دُعاءً لَعَلَّ الله أنْ ينفعني بِهِ؟ قال: قُلْ: اللهُمَّ لَكَ الحمدُ كلُّه، وإليكَ يرجعُ الأَمرُ كُلُّهُ.	unrelated	False
1466110038007853065	1466049922122358784	عاجل,قطر تطرد ابو تريكة بعد اقالته من بين سبورت بسبب كلام محمد ابو تريكة... https://t.co/NxJGAtpY24 via @YouTube	"كاد أحمد رفعت يسجل هدف التقدم للمنتخب المصري 🇪🇬 ولكن حارس لبنان  🇱🇧 يتألق بإبعادها

#كأس_العرب | #مونديال_العرب
#FIFArabCup | #ArabCup | #FIFAArabCup2021  #ArabCup2021 https://t.co/rD55UVI5oF"	unrelated	False
1466110038007853065	1465763551088451592	عاجل,قطر تطرد ابو تريكة بعد اقالته من بين سبورت بسبب كلام محمد ابو تريكة... https://t.co/NxJGAtpY24 via @YouTube	"ملخص مباراة قطر والبحرين

المنتخب القطري يستهل مشواره بالفوز على البحرين في كأس العرب FIFA قطر 2021™

#كأس_العرب | #مونديال_العرب 
#FIFArabCup  | #ArabCup 
https://t.co/QtD4aBVFwZ"	unrelated	False
1462506324655325187	1462806556546850821	"صحيفة  سبورت الكتالونية : 
  تشافي  طلب من ادارة برشلونة رسميا التعاقد مع #بغداد_بونجاح 😁 @Ismahan_fd 👇 https://t.co/pL1XDQTDeP"	الخبر الذي اوردته سبورت الكاتالونية امس لا اساس له من الصحة شافي اجاب في الموتمر الصحفي قبل دقايق : بغداد لاعب رائع و لكن ليس هناك اهتمام فهو لاعب في نادي السد . https://t.co/zFt85RAmLS	disagree	False
1462506324655325187	1462430002889297923	"صحيفة  سبورت الكتالونية : 
  تشافي  طلب من ادارة برشلونة رسميا التعاقد مع #بغداد_بونجاح 😁 @Ismahan_fd 👇 https://t.co/pL1XDQTDeP"	"A todos mis amigos de madrid la alineación del @realmadrid vs @granadacf 
وجودي في برشلونة لم ينسيني اصدقائي المدريديين وًهذه تشكيلة ريال مدريد اليوم في مواجهة غرناطة . https://t.co/PzMTP0gwU3"	unrelated	False
1454866661371154433	1461089200363687947	"وزير الثقافة اللبناني #جورج_قرادحي :
شكرا للشعب #اليمن العظيم.. نعم.. ""الأيمان يمان والحكمة يمانية"" شكرا لكل من تضامن معنا وقال #جورج_قرداحي_يمثلني 

#الحشد_الشعبي والمقاومة يتضامنون مع جورج قرداحي https://t.co/gJrUad4m8z"	"اوضح وزير الاعلام اللبناني جورج قرداحي ان الجهات المتحاملة عليه منذ توليه الوزارة لجأت اليوم الى كذبة جديدة وهي كناية عن ورقة مزورة تحمل توقيع الاستاذ علي جابر بشأن تعويضات نهاية خدمته في mbc. وقال انه اسلوب وضيع وسخيف في تزوير الحقائق وفي ترويج الشائعات المغرضة. 
1/3 https://t.co/57bx7U98cz"	unrelated	False
1455647464564957189	1455217084498120704	"رئيس حكومة الوحدة الوطنية عبدالحميد الدبيبة -
ﺳﻴﺘﻢ ﻣﻨﺢ ﻛﻞ طالب ﺟﺎﻣﻌﻲ 250 ﺩﻳﻨﺎﺭ  ﺷﻬﺮﻳًﺎ ﻛﻤﻨﺤﺔ ﺇﻋﺎﻧﺔ ﻟﻤﺼﺎﺭﻳﻒ ﺩﺭﺍﺳﺘﻬﻢ.... 📖📖📖"	"نشكر منظمي #COP26 وحكومة المملكة المتحدة على استضافة هذا المؤتمر الهام.

يعد #التغير_المناخي قضية غاية الأهمية في وقتنا الحاضر ونحن عازمون على إيجاد حلول طويلة الأجل."	unrelated	False
1455647464564957189	1454824625397960708	"رئيس حكومة الوحدة الوطنية عبدالحميد الدبيبة -
ﺳﻴﺘﻢ ﻣﻨﺢ ﻛﻞ طالب ﺟﺎﻣﻌﻲ 250 ﺩﻳﻨﺎﺭ  ﺷﻬﺮﻳًﺎ ﻛﻤﻨﺤﺔ ﺇﻋﺎﻧﺔ ﻟﻤﺼﺎﺭﻳﻒ ﺩﺭﺍﺳﺘﻬﻢ.... 📖📖📖"	أبنائي المتفوقين بالشهادة الاعدادية ألف مبروك النجاح، اصراركم سر تفوقكم ومثابرتكم سر نجاحكم و تميزكم. اخوتي المعلمين شكرا لعطائكم واهتمامكم. أولياء الأمور افتخروا بابنائكم وحظا أوفر لابنائنا الذين لم يوفقوا في الدور الأول.	unrelated	False
1455811800331653122	1455513415586308101	وزيرة الهجرة المصريه تؤكد بأن الأيدي العامله المصريه بكل خبراتهم مستعدين لتعويض اي نقص عماله في دول الخليج لتطوير سوق العمل بعد مقاطعة #لبنان https://t.co/L5S9qEVq9a	"وزيرة الهجرة تعقد اجتماعًا لمتابعة الخطوات التنفيذية لبدء العمل بوثيقة التأمين على المصريين بالخارج

التفاصيل:
https://t.co/ZARe339gLc

#وزارة_الهجرة #المصريين_بالخارج #الرقابة_المالية #وثيقة_التأمين_للمصريين_بالخارج https://t.co/fUwImRlUD6"	unrelated	False
1455811800331653122	1455119334469160967	وزيرة الهجرة المصريه تؤكد بأن الأيدي العامله المصريه بكل خبراتهم مستعدين لتعويض اي نقص عماله في دول الخليج لتطوير سوق العمل بعد مقاطعة #لبنان https://t.co/L5S9qEVq9a	"وزارة الهجرة تجيب على استفسارات حول إمكانية دخول دولة قطر للمصريين المقيمين بالخليج

التفاصيل:
https://t.co/0r1U4rwTGK

#وزارة_الهجرة #المصريين_بالخارج #EGYME https://t.co/njW8PAD27l"	unrelated	False
1453872258368278529	1453905919679533064	وفاة مرتضي منصور منذ قليل بازمه قلبية https://t.co/j7uUmm3O3y	"مرتضى منصور : اطمنوا الحمد لله انا بخير واطالب اجهزة الدولة بضبط مروجي الشائعات الكاذبة .

https://t.co/Doxh0cNolh"	disagree	False
1453872258368278529	1453886805913350151	وفاة مرتضي منصور منذ قليل بازمه قلبية https://t.co/j7uUmm3O3y	"الحرب القذرة مازالت مستمرة من الكلاب المسعورة ضدي .
بطمن كل محبيني الحمد لله انا بخير .
وبطلب من اجهزة الدولة اليقظة ان تتوصل للكلاب الذين يطلقون الأشاعات الكاذبة لبث الذعر بين الناس ."	disagree	False
1453872258368278529	1453886809746911238	وفاة مرتضي منصور منذ قليل بازمه قلبية https://t.co/j7uUmm3O3y	انا اتناول عشائي الآن وبعد دقائق ساطمنكم بالصوت والصورة وارد علي هؤلاء الذين ازعجوا افراد عائلتي في قريتي وتسببوا في قلق كل محبينا .	disagree	False
1453872258368278529	1453822265917849601	وفاة مرتضي منصور منذ قليل بازمه قلبية https://t.co/j7uUmm3O3y	"الي لجان العار الذين تعمدوا اغراق النادي في الديون . 
هو انت لما تتجاهل جلسات بعض اللاعبين الذين ليس لهم مستحقات في النادي ولا تقدم المستندات التي تؤكد براءة النادي وسلامة موقفه فتصدر الاحكام ضد النادي حتي يغرق وهو ماكنتم تتمنوه ."	unrelated	False
1453872258368278529	1453822272553295878	وفاة مرتضي منصور منذ قليل بازمه قلبية https://t.co/j7uUmm3O3y	"وسيتم عرض كافة المستندات التي تبرأ نادي الزمالك ومجلس ادارته والتي تحت يد لجان العار الآن وتعمدت اخفاءها وعدم تقديمها للرد علي اكاذيب هؤلاء اللاعبين .
سنعرضها مجرد استلامنا النادي وعودة المجلس الشرعي المنتخب لنفضح هؤلاء الخونة المتآمرين ."	unrelated	False
1442452964719972354	1442205330331426819	"وزيرة الخارجية #نجلاء_المنقوش : تمت الموافقة على اخراج جميع المرتزقة من البلد .

محلاها شخصيته قداش ماتعجب💚
واذائها من اول يوم رغم اختلافي مع ها فالتوجه لاكن للامانة تخدم ربي ايوفقها

#المنقوش_ميركل_ليبيا https://t.co/UuEQAyCDrA"	"مدير معهد الدراسات الدبلوماسية يختتم جولته التفقدية للمعهد الدبلوماسي بمدينة بنغازي

https://t.co/y5ppcjrWxt"	unrelated	False
1442452964719972354	1442466817449005057	"وزيرة الخارجية #نجلاء_المنقوش : تمت الموافقة على اخراج جميع المرتزقة من البلد .

محلاها شخصيته قداش ماتعجب💚
واذائها من اول يوم رغم اختلافي مع ها فالتوجه لاكن للامانة تخدم ربي ايوفقها

#المنقوش_ميركل_ليبيا https://t.co/UuEQAyCDrA"	"وكيل وزارة الخارجية لشؤون التعاون الدولي والمنظمات يبحث مع وكيل وزراة الحكم المحلي مساهمة القطاعات المحلية في مبادرة دعم إستقرار ليبيا.

https://t.co/uOzfiQHUNK"	unrelated	False
1437541843772784643	1437108398869385226	"من عجائب الجزائر الجديدة :
عمال الشبكة الإجتماعية 5000 دج في الشهر، و منحة البطالة 8000 دج في الشهر !🤦🏻‍♀️"	"🔴🔴#هــــام 
⬅تحديد السن الأقصى لطالبي الشغل المبتدئين المؤهلين للاستفادة من منحة البطالة 

⬅استحداث نظام مراقبة فعاّل على البطاقية الوطنية للبطالين لضمان الشفافية

⬅معاقبة أي تحايل للاستفادة من منحة البطالة بما فيها إجراء متابعات جزائية https://t.co/A7AO1pQhZe"	disagree	False
1437541843772784643	1436752944339329024	"من عجائب الجزائر الجديدة :
عمال الشبكة الإجتماعية 5000 دج في الشهر، و منحة البطالة 8000 دج في الشهر !🤦🏻‍♀️"	"🚨#فيروس_كورونا_في_الجزائر ...10 ولايات لم تسجل بها إصابات خلال اخر 24 ساعة

https://t.co/JXXyZPAwlz"	unrelated	False
1437389147908542466	1437026462205349894	"🚨تقرير يؤكد أن منفذي العمل الإر.ها.بي في حق السائقين #المغرب هم 9 أفراد دخلوا إلى دولة #مالي يوم الثلاثاء إنطلاقا من #الجزائر_اضحوكة_العالم،كانو على متن سيارتين تابعتين للأمم المتحدة لتفادي نقاط مراقبة طائرات الدرون المغربية..

لقد وضحنا بمافيه الكفاية ان #الجزائر_دولة_ارهابية https://t.co/3diNUdYZHe"	"#MapActu 

مقتل سائقين مغربيين وإصابة آخر على أيدي عناصر مسلحة بمالي (سفارة)
https://t.co/DRwSQtSaxJ

Deux camionneurs marocains tués et un autre blessé par des éléments armés au Mali (ambassade)
https://t.co/49rVX6ej94"	disagree	False
1437389147908542466	1436796216696872962	"🚨تقرير يؤكد أن منفذي العمل الإر.ها.بي في حق السائقين #المغرب هم 9 أفراد دخلوا إلى دولة #مالي يوم الثلاثاء إنطلاقا من #الجزائر_اضحوكة_العالم،كانو على متن سيارتين تابعتين للأمم المتحدة لتفادي نقاط مراقبة طائرات الدرون المغربية..

لقد وضحنا بمافيه الكفاية ان #الجزائر_دولة_ارهابية https://t.co/3diNUdYZHe"	"#MapSport 

بطولة افريقيا للكرة الطائرة .. المنتخب المغربي يتفوق على نظيره الرواندي ويتأهل الى دور النصف
https://t.co/G5RIQISjEO

CAN de Volleyball : le Maroc bat le Rwanda et passe en demi-finales
https://t.co/AesO0CysrA"	unrelated	False
1437133160920276993	1425210951477993475	"اول سحسوح سعودي لحكومة عون 
وزير الخارجية السعودية  :
لبنان تحت الوصاية الإيرانية ولا يحتاج إلى مساعدة ألمملكة العربية السعودية فرئيسه العماد عون قد اختار طريق ايران وفنزويلا  والممانعة
وباب السعودية مقفل تجاه اي حكومة متمثلة بحزب الله كذلك اغلب الدول العربية"	#مجلس_الوزراء يجدد تضامن المملكة مع الشعب اللبناني في أوقات الأزمات والتحديات، وتأكيدها أن أي مساعدة تقدَّم إلى الحكومة الحالية أو المستقبلية تعتمد على قيامها بإصلاحات جادة وملموسة، مع ضمان وصول المساعدات إلى مستحقيها، وتجنب الآليات التي تمكّن الفاسدين من السيطرة على مصير #لبنان.	disagree	False
1437133160920276993	1437007474163437568	"اول سحسوح سعودي لحكومة عون 
وزير الخارجية السعودية  :
لبنان تحت الوصاية الإيرانية ولا يحتاج إلى مساعدة ألمملكة العربية السعودية فرئيسه العماد عون قد اختار طريق ايران وفنزويلا  والممانعة
وباب السعودية مقفل تجاه اي حكومة متمثلة بحزب الله كذلك اغلب الدول العربية"	"سمو وزير الخارجية الأمير فيصل بن فرحان
#السعودية  لطالما طالبت بالكشف عن كل الوثائق المتعلقة باعتداءات 11 سبتمبر."	unrelated	False
1437133160920276993	1435236545510920192	"اول سحسوح سعودي لحكومة عون 
وزير الخارجية السعودية  :
لبنان تحت الوصاية الإيرانية ولا يحتاج إلى مساعدة ألمملكة العربية السعودية فرئيسه العماد عون قد اختار طريق ايران وفنزويلا  والممانعة
وباب السعودية مقفل تجاه اي حكومة متمثلة بحزب الله كذلك اغلب الدول العربية"	"#مجلس_الوزراء: التباحث مع الجانب الفرنسي في شأن مشروع اتفاقية تعاون بين الهيئة السعودية للفضاء في المملكة والمركز الوطني للدراسات الفضائية في جمهورية #فرنسا للتعاون في مجال الاستخدام السلمي للفضاء الخارجي.
#واس"	unrelated	False
1437133160920276993	1435338833910980609	"اول سحسوح سعودي لحكومة عون 
وزير الخارجية السعودية  :
لبنان تحت الوصاية الإيرانية ولا يحتاج إلى مساعدة ألمملكة العربية السعودية فرئيسه العماد عون قد اختار طريق ايران وفنزويلا  والممانعة
وباب السعودية مقفل تجاه اي حكومة متمثلة بحزب الله كذلك اغلب الدول العربية"	"إنفاذًا لتوجيهات سمو #ولي_العهد .. سمو نائب وزير الدفاع يتفقد قيادة القوات الجوية الملكية السعودية ويُشيد بجاهزيتها القتالية.
https://t.co/bkM8q9FuJJ
#واس https://t.co/CjSywRGC7Q"	unrelated	False
1436813633607159810	1436957520258600962	هدى السراري في ذمة الله جراء حادث سير في أسبانيا https://t.co/gssbphe3OA	نحن بخير ولاصحة للاشاعة التي استهدفت هدى  وربنا يحفظ الجميع ويصفي النوايا ..شكرا لكل من تواصل وسأل ..	disagree	False
1436813633607159810	1436952831215476739	هدى السراري في ذمة الله جراء حادث سير في أسبانيا https://t.co/gssbphe3OA	"احبابي وناسي اللي انشغلوا عليا :انا بخير وشكرا من القلب لكل من تمنى لي السلامة، لم اتمكن من الرد علي رسائلكم و اتصالاتكم في لحظتها لاني كنت في سابع حلم لاني نرقد بكري ، سأرسل لكم جميعا وردة على نسق شاعرنا علي صدقي عبدالقادر 🌹
خبر مش كويس للي يبوني نموت : مازال قاعدة على قلوبكم😬"	disagree	False
1436813633607159810	1437041723440521225	هدى السراري في ذمة الله جراء حادث سير في أسبانيا https://t.co/gssbphe3OA	غردت عليها قبل يومين وبعدين قلت نرجع نقراها للتأكد ..نعم هي واحدة من افضل عملين مع #اولاد_حارتنا ..الفكرة فيها خارقة وفي العمق والتناول بسيط وسهل ..#القلعة_الخامسة #كتب #فاضل_العزاوي https://t.co/L0UuQ40ff6	unrelated	False
1435545125040664578	1435583258843045890	"قناة كان العبرية

بيني غانتس طلب مساعدة عاجلة من السلطة الفلسطينية لإيجاد الاسرى الستة الذين هربوا من سجن جلبوع
- السلطة الفلسطينية وافقت على الطلب وأبلغت غانتس أنها ستقوم بالبحث والتحري عن أماكن تواجد الاسرى الهاربين وتسليمهم للجانب الإسرائيلي"	"قناة ""كان"" لم تنشر في اي لحظة من اللحظات ان غانتس طلب مساعدة القيادات الفلسطينية - عباس او غير عباس - للوصول الى الأسرى الستة الذين تمكنوا من الهروب من سجن جلبوع ولم تنشر اي كلام نقلا عن عباس او غيره بهذا الخصوص.

وين المنطق والعقل يا جماعة؟ أليست هناك حدود للناس الهبل وللفبركة؟"	disagree	False
1434285923995426817	1434263911721803781	"النايل سات
 ١٣٠ مليون مشاهد قنوات mbc  برنامج الحكايه لظهور شيكابالا  ....🔥🔥🔥 https://t.co/0fGIPHS82K"	"شيكابالا يحكي قصة أسواني مشجع للأهلي نزل من فوق السطوح يتصور معاه
#الحكاية
#MBCMASR 
إشترك الآن في Shahid VIP من هنا:
https://t.co/gfoMES5wCN https://t.co/u04qR25DUp"	unrelated	False
1434285923995426817	1434291366897594368	"النايل سات
 ١٣٠ مليون مشاهد قنوات mbc  برنامج الحكايه لظهور شيكابالا  ....🔥🔥🔥 https://t.co/0fGIPHS82K"	"شيكابالا يبكي على الهواء تأثرا بردود أفعال وحب الجمهور.. وعمرو أديب: أنت مش عارف الناس بتحبك قد إيه أهلاوية وزملكاوية.. أنت تاريخ عظيم
#الحكاية
#MBCMASR 
إشترك الآن في Shahid VIP من هنا:
https://t.co/gfoMES5wCN https://t.co/iTebUHxwGy"	unrelated	False
1434285923995426817	1434289042871496706	"النايل سات
 ١٣٠ مليون مشاهد قنوات mbc  برنامج الحكايه لظهور شيكابالا  ....🔥🔥🔥 https://t.co/0fGIPHS82K"	"شيكابالا يحكي قصة مؤثرة لأول مرة عن محمد صلاح في أتوبيس المنتخب وإحنا رايحين أول ماتش كأس عالم (شريط حياته عدا وعيط)
#الحكاية
#MBCMASR 
إشترك الآن في Shahid VIP من هنا:
https://t.co/gfoMES5wCN https://t.co/fAnT2xXKLy"	unrelated	False
1431658799761436683	1430985108421496833	"عبد الشفيع الجويفي وزير الرياضة: جهزنا ملف كامل لأستضافة كأس العالم 2030 في #ليبيا !!
أما كأس العالم تبوهم يلعبوه على الشماعي وإلا على ضي التلفونات والا علي صلوعتك يا أخرونق.
السؤال إللي أمحيرني مانوع الصنف الذي 
تشربونه؟
@MatogSaleh https://t.co/vm0ZuKBJn0"	"وزيرة الدولة لشؤون المرأة بحكومة الوحدة الوطنية حورية طرمال، تعقد مؤتمرا افتراضيا مع هيئة الأمم المتحدة للمرأة في ليبيا، بهدف التعاون بين الجانبين في وضع خارطة طريق لإعداد الخطة الوطنية بشأن أجندة المرأة للسلام والأمن.
https://t.co/co9MFcKvrb https://t.co/QMENiYTjRM"	unrelated	False
1431658799761436683	1430286730670841856	"عبد الشفيع الجويفي وزير الرياضة: جهزنا ملف كامل لأستضافة كأس العالم 2030 في #ليبيا !!
أما كأس العالم تبوهم يلعبوه على الشماعي وإلا على ضي التلفونات والا علي صلوعتك يا أخرونق.
السؤال إللي أمحيرني مانوع الصنف الذي 
تشربونه؟
@MatogSaleh https://t.co/vm0ZuKBJn0"	تفقد رئيس حكومة الوحدة الوطنية السيد عبدالحميد الدبيبة مساء اليوم الثلاثاء المدينة الرياضية بطرابلس رفقة وزيري الرياضة، والدولة لشؤون مجلس الوزراء ورئيس الحكومة، بالإضافة لوكيل وزارة الرياضة، وعدد من مدراء الإدارات بالوزارة، ونائب رئيس إتحاد كرة القدم. https://t.co/l2Y4hlPsL2	unrelated	False
1425500799334027264	1423764683178266633	"#ليبيا_طرابلس_بنغازي_مصراته_الزاوية_سرت_طبرق 
أنباء عن 
رئيس حكومة الوحده الوطنيه يأمر بخفض مرتبات أعضاء مجلس النواب طبرق إلي 50 % و منح 50 % لأطفال المرضى  السلطان و الاورام الليبيين المتواجدين في المستشفيات"	نهنئ جماهير كرة القدم على انتهاء الدوري الليبي الممتاز وفوز نادي الاتحاد بالبطولة ونبارك للفريقين 🔴🟢  روح المنافسة والحماس التي سادت اللقاء وحظ أوفر لنادي الأهلي.	unrelated	False
1425500799334027264	1421081105210527745	"#ليبيا_طرابلس_بنغازي_مصراته_الزاوية_سرت_طبرق 
أنباء عن 
رئيس حكومة الوحده الوطنيه يأمر بخفض مرتبات أعضاء مجلس النواب طبرق إلي 50 % و منح 50 % لأطفال المرضى  السلطان و الاورام الليبيين المتواجدين في المستشفيات"	بهذا الحدث الإيجابي نحو المصالحة الوطنية أتقدم لشعبنا الليبي بالتهنئة وإن هذا الإنجاز سوف تتبعه إنجازات متتالية في مجال المصالحة وكذلك التنمية والتطوير والإعمار ايها السادة والسيدات بلادنا تحتاج منا تجاوز كل ماضي حزين والنظر الى المستقبل الزاهر لنا ولأولادنا بإذن المولى عز وجل.	unrelated	False
1423756887410061315	1423968288841871363	"وفاة رابح سعدان المدرب السابق للمنتخب الجزائري 
انا لله وانا اليه راجعون
تعازينا الحارة لكل الإخوة في وطننا الثاني الجزائر https://t.co/Xpl0vIwodn"	"🔵🔵شــــــاهد.. شقيق المدرب #رابح_سعدان يتحدث معه على المباشر وينفي إشاعة وفاته.. ""راهو حي يرزق ونوكل عليكم ربي"" https://t.co/XnbgF6Wg7i"	disagree	False
1423756887410061315	1423945203216494593	"وفاة رابح سعدان المدرب السابق للمنتخب الجزائري 
انا لله وانا اليه راجعون
تعازينا الحارة لكل الإخوة في وطننا الثاني الجزائر https://t.co/Xpl0vIwodn"	"#كوفيد_19
سفارة الجزائر بفرنسا تصدر بيانا بخصوص تبرعات الجالية في المهجر https://t.co/MzXrjjMLrK"	unrelated	False
1422720725773864962	1423301571874631683	جامعة قطر تمنح زينب بنت السّفّاح قاسم سليماني الدكتوراة الفخرية(١) https://t.co/z10FI08SLn	تداولت بعض الصفحات على مواقع التواصل الاجتماعي خبرا كاذبا بمنح جامعة قطر دكتوراه فخرية للسيدة زينب قاسم سليماني ، وفي إطار الرد المتاح لجامعة قطر تؤكد جامعة قطر أنها لم تمنح أي شهادة لهذه السيدة	disagree	False
1422720725773864962	1423301607886835730	جامعة قطر تمنح زينب بنت السّفّاح قاسم سليماني الدكتوراة الفخرية(١) https://t.co/z10FI08SLn	"وتوضح أن سياسة منح الدكتوراه الفخرية تخضع لشروط صارمة تحددها نظم الجامعة وقوانينها ويتم وفقها منح تلك الشهادة .
وبما أن هذا الخبر عار عن الصحة فإن جامعة قطر تهيب بجمهورها  عدم نشر أي أخبار كاذبة  دون الرجوع للجهة المختصة بجامعة قطر."	disagree	False
1422925089813762051	1421081099120295939	"الشاب الليبي لو فتحت له ابواب الهجرة الي أوروبا سيرفض 
لأنه يدرك أن ليبيا الجديد سيكون أفضل من أوروبا ."	أبناء شعبنا الليبي الكريم في هذا اليوم المبارك تم استكمال فتح الطريق الساحلي الرابط بين شرقنا الغالي و غربنا الحبيب ليتم رفع معاناة السفر عبر طرق صحراوية غاية في الصعوبة أثرت على أهلنا من النواحي الاقتصادية و الأمنية و الصحية و الاجتماعية	unrelated	False
1422925089813762051	1422637614323150848	"الشاب الليبي لو فتحت له ابواب الهجرة الي أوروبا سيرفض 
لأنه يدرك أن ليبيا الجديد سيكون أفضل من أوروبا ."	عقد رئيس حكومة الوحدة الوطنية السيد عبدالحميد الدبيبة اجتماعًا مساء اليوم بديوان مجلس الوزراء ضم رئيس مجلس إدارة المؤسسة الليبية للاستثمار، ورئيس مجلس إدارة المؤسسة الوطنية للنفط، بحضور وزير الدولة لشؤون مجلس الوزراء ورئيس الحكومة، ورئيس لجنة الإدارة بشركة نفوسة للعمليات النفطية. https://t.co/jGXAAEj2JQ	unrelated	False
1423228863480537089	1393595180591325189	"صرح الصحفي الفرنسي  جون بيار آلكاباش على اذاعة اوروب1 : 
""قرأت  لابنة راشد الغنوشي يوم 26 جويلية تدوينة موجهة للادارة الامريكية على تويتر تقول فيها .."" انقلاب في تونس "" و تدعو السيناتورات الامريكيين للتدخل .. فظننت انها خارج تونس في المنفى .. سألت و تأكدت انها تكتب من تونس بكل👇🏻"	"تقصف مقرات المؤسسات الاعلامية، تطلق النار على الصحفيين وتعتقلهم، تهرسل المدونين لازالة المحتوى الذي يفضح وحشية شرطتها وجيشها، تعمل مع فايسبوك/تيك توك/تويتر لاخراس أصوات منتقديها.. ثم يقولون لنا انها ""الديمقراطية الوحيدة في الشرق الأوسط!""
#غزة_تحت_القصف #غزة_الآن https://t.co/2uyN6frM4p"	unrelated	False
1421626698899001350	1421559649665437698	انباء عن وفاة لاعبة الجودو السعودية تهاني القحطاني التي انهزمت أمام لاعبة اسرائيلية https://t.co/MJbPM1EkoO	"🚨كثيرة الصفحات التي تزوّر شعار صحيفة سبق وتنتحل اسمي، لترويج الاخبار الكاذبة والشائعات.

✔️ أجدد التذكير بأهمية العودة للمصادر الرسمية والموثوقة، وموقع سبق الرسمي وحساباتنا الموثقة للتحقق من صحة اي معلومة منسوبة لنا، قبل تداولها واعادة نشرها."	disagree	False
1421468261842104326	1417085609789825024	المملكة العربية السعودية تتكفل بديون تونس ... https://t.co/94e2eFF4g9	استقبل رئيس الحكومة التونسية السيد هشام المشيشي صباح اليوم سفير خادم الحرمين الشريفين لدى الجمهورية التونسية الدكتور عبدالعزيز بن علي الصقر، وأعرب المشيشي عن شكره لخادم الحرمين الشريفين وسمو ولي العهد على الدعم الذي تقدمه المملكة ل #تونس https://t.co/AHGFH2mA5s	unrelated	False
1421468261842104326	1421142012775084037	المملكة العربية السعودية تتكفل بديون تونس ... https://t.co/94e2eFF4g9	تشرفت بنقل تحيات خادم الحرمين الشريفين وسمو ولي العهد -حفظهما الله-، لفخامة الرئيس قيس سعيد رئيس جمهورية تونس الشقيقة، وجددت خلال لقائي بفخامته موقف المملكة الداعم لأمن واستقرار تونس والوقوف بجانب كل مايحقق الرفاه والازدهار للأشقاء في تونس https://t.co/fRlnjjBTx0	unrelated	False
