	rumor_id	evidence_id	rumor_text	evidence_text	stance	rumor_label	s1	s2
30	1422925089813762051	1422637614323150848	"الشاب الليبي لو فتحت له ابواب الهجرة الي أوروبا سيرفض 
لأنه يدرك أن ليبيا الجديد سيكون أفضل من أوروبا ."	عقد رئيس حكومة الوحدة الوطنية السيد عبدالحميد الدبيبة اجتماعًا مساء اليوم بديوان مجلس الوزراء ضم رئيس مجلس إدارة المؤسسة الليبية للاستثمار، ورئيس مجلس إدارة المؤسسة الوطنية للنفط، بحضور وزير الدولة لشؤون مجلس الوزراء ورئيس الحكومة، ورئيس لجنة الإدارة بشركة نفوسة للعمليات النفطية. https://t.co/jGXAAEj2JQ	unrelated	False	الشاب الليبي لو فتحت له ابواب الهجرة الي أوروبا سيرفض لأنه يدرك أن ليبيا الجديد سيكون أفضل من أوروبا	عقد رئيس حكومة الوحدة الوطنية السيد عبدالحميد الدبيبة اجتماعا مساء اليوم بديوان مجلس الوزراء ضم رئيس مجلس إدارة المؤسسة الليبية للاستثمار ورئيس مجلس إدارة المؤسسة الوطنية للنفط بحضور وزير الدولة لشؤون مجلس الوزراء ورئيس الحكومة ورئيس لجنة الإدارة بشركة نفوسة للعمليات النفطية
31	1399863591516487680	1399863558431707146	"#وفاه_محمد_عبده
سلم عليه بعينك ان كان بخلت يدينك https://t.co/gfPhonz564"	"حسبي الله على من صدر الإشاعة وروجها ..
#فنان_العرب بخير وسلامة، عسى الله يخليه لنفسه وللوطن. 
#وفاه_محمد_عبده https://t.co/eNvPDp4UPS"	disagree	False	وفاه محمد عبده سلم عليه بعينك ان كان بخلت يدينك	حسبي الله على من صدر الإشاعة وروجها فنان العرب بخير وسلامة عسى الله يخليه لنفسه وللوطن وفاه محمد عبده
32	1399863591516487680	1399783080265723905	"#وفاه_محمد_عبده
سلم عليه بعينك ان كان بخلت يدينك https://t.co/gfPhonz564"	"كما فجعنا بوفاة احد رموز الفن، هانحن نفجع بوفاة المذيع الأستاذ فهد عبدالله الشايع والذي توفي صباح اليوم الثلاثاء..
حيث يصلى عليه غدًا، بعد عصر الأربعاء في مقبرة النسيم..
عزائنا لأسرة الفقيد وللوسط الإعلامي..
انا لله وانا إليه راجعون https://t.co/myoWwlD66q"	unrelated	False	وفاه محمد عبده سلم عليه بعينك ان كان بخلت يدينك	كما فجعنا بوفاة احد رموز الفن هانحن نفجع بوفاة المذيع الأستاذ فهد عبدالله الشايع والذي توفي صباح اليوم الثلاثاء حيث يصلى عليه غدا بعد عصر الأربعاء في مقبرة النسيم عزائنا لأسرة الفقيد وللوسط الإعلامي انا لله وانا إليه راجعون
33	1399863591516487680	1399856276314669062	"#وفاه_محمد_عبده
سلم عليه بعينك ان كان بخلت يدينك https://t.co/gfPhonz564"	"تقدم الفنان القدير #علي_ابراهيم بالشكر لحكومتنا الرشيدة على دعمها المتواصل للمجتمع الثقافي، كما شكر سمو وزير الثقافة الأمير بدر بن عبدالله بن فرحان آل سعود على متابعة حالة الصحية.
أبو فوزي أكد أن هذه المتابعة والإطمئنان على صحته، أنعشته وبثت فيه الأمل.
@BadrFAlSaud 
@MOCSaudi https://t.co/oghEqQ0cq7 https://t.co/oyvO5IxdPo"	unrelated	False	وفاه محمد عبده سلم عليه بعينك ان كان بخلت يدينك	تقدم الفنان القدير علي ابراهيم بالشكر لحكومتنا الرشيدة على دعمها المتواصل للمجتمع الثقافي كما شكر سمو وزير الثقافة الأمير بدر بن عبدالله بن فرحان آل سعود على متابعة حالة الصحية أبو فوزي أكد أن هذه المتابعة والإطمئنان على صحته أنعشته وبثت فيه الأمل
34	1392202007008665612	1391899783594381317	"إسماعيل هنية عبر #تويتر | 

""أهلنا وحبايبنا في #عُمان، #الكويت و #قطر .. لكم منّا مليون حُب وتحيّة وتقدير واحترام لأصلكم الطيّب ودينكم ونخوتكم وشهامتكم وأخلاقكم ومبدأكم الذي لا يتجزّأ""

#غزه_تقاوم #غزة_العزة 
#القدس_عاصمة_فلسطين_الأبدية 
#بوابة_الأخبار https://t.co/Hjuc0AU2s6"	"▪️ رئيس المكتب السياسي لحركة المقاومة الإسلامية "" حماس "" إسماعيل هنية:  لقد رسخت القدس ميزان قوة جديد سياسيًا وجماهيريًا وميدانيًا على المستوى الداخلي والخارجي وإرادة شعبنا تنتصر."	unrelated	False	إسماعيل هنية عبر تويتر أهلنا وحبايبنا في عمان الكويت و قطر لكم منا مليون حب وتحية وتقدير واحترام لأصلكم الطيب ودينكم ونخوتكم وشهامتكم وأخلاقكم ومبدأكم الذي لا يتجزأ غزه تقاوم غزة العزة القدس عاصمة فلسطين الأبدية بوابة الأخبار	رئيس المكتب السياسي لحركة المقاومة الإسلامية حماس إسماعيل هنية لقد رسخت القدس ميزان قوة جديد سياسيا وجماهيريا وميدانيا على المستوى الداخلي والخارجي وإرادة شعبنا تنتصر
35	1392202007008665612	1392203340403068932	"إسماعيل هنية عبر #تويتر | 

""أهلنا وحبايبنا في #عُمان، #الكويت و #قطر .. لكم منّا مليون حُب وتحيّة وتقدير واحترام لأصلكم الطيّب ودينكم ونخوتكم وشهامتكم وأخلاقكم ومبدأكم الذي لا يتجزّأ""

#غزه_تقاوم #غزة_العزة 
#القدس_عاصمة_فلسطين_الأبدية 
#بوابة_الأخبار https://t.co/Hjuc0AU2s6"	رئيس المكتب السياسي لحركة حماس إسماعيل هنية:تحية لأهلنا الذين رابطوا في ساحات المسجد الأقصى المبارك، وأرغموا المحتل ومستوطنيه على التراجع القهقرى.	unrelated	False	إسماعيل هنية عبر تويتر أهلنا وحبايبنا في عمان الكويت و قطر لكم منا مليون حب وتحية وتقدير واحترام لأصلكم الطيب ودينكم ونخوتكم وشهامتكم وأخلاقكم ومبدأكم الذي لا يتجزأ غزه تقاوم غزة العزة القدس عاصمة فلسطين الأبدية بوابة الأخبار	رئيس المكتب السياسي لحركة حماس إسماعيل هنية تحية لأهلنا الذين رابطوا في ساحات المسجد الأقصى المبارك وأرغموا المحتل ومستوطنيه على التراجع القهقرى
36	1386080025599004677	1386065649131298816	وفاة الإعلامي زاهي وهبي بعد إصابته بفايروس كورونا https://t.co/chgQKV00Go	زاهي بخير ، لا تصدقوا الإشاعات #زاهي_وهبي	disagree	False	وفاة الإعلامي زاهي وهبي بعد إصابته بفايروس كورونا	زاهي بخير لا تصدقوا الإشاعات زاهي وهبي
37	1363534238532968449	1354151644192243713	"باحثون إسلاميون:

تلقي لقاح فيروس كورونا أثناء الصيام في شهر رمضان لا يفطر. https://t.co/p0hUdfOjR9"	"سماحة الشيخ عبدالعزيز بن عبدالله آل الشيخ 
المفتي العام للمملكة العربية السعودية
رئيس هيئة كبار العلماء الرئيس العام
للبحوث العلمية والإفتاء

يجيب على سؤال ..

* هل لقاح كورونا مفطر للصيام ؟
- الحمد لله والصلاة والسلام على رسول الله لقاح كورونا ليس مفطر للصيام ... https://t.co/EEei4A7STj"	agree	True	باحثون إسلاميون تلقي لقاح فيروس كورونا أثناء الصيام في شهر رمضان لا يفطر	سماحة الشيخ عبدالعزيز بن عبدالله آل الشيخ المفتي العام للمملكة العربية السعودية رئيس هيئة كبار العلماء الرئيس العام للبحوث العلمية والإفتاء يجيب على سؤال هل لقاح كورونا مفطر للصيام الحمد لله والصلاة والسلام على رسول الله لقاح كورونا ليس مفطر للصيام
38	1363534238532968449	1356279344973434880	"باحثون إسلاميون:

تلقي لقاح فيروس كورونا أثناء الصيام في شهر رمضان لا يفطر. https://t.co/p0hUdfOjR9"	استقبل سمو أمير المنطقة الشرقية المدير العام لفرع الرئاسة العامة بالمنطقة وأشاد سموه بجهود الرئاسة العامة للبحوث العلمية والإفتاء في توعية المجتمع والإجابة على تساؤلاتهم التي تهم دينهم ودنياهم واهتمامها بضبط الفتوى ونشر ثقافة الاعتدال والوسطية التي حثنا عليها ديننا الحنيف. https://t.co/Xk4POKOXR6	unrelated	True	باحثون إسلاميون تلقي لقاح فيروس كورونا أثناء الصيام في شهر رمضان لا يفطر	استقبل سمو أمير المنطقة الشرقية المدير العام لفرع الرئاسة العامة بالمنطقة وأشاد سموه بجهود الرئاسة العامة للبحوث العلمية والإفتاء في توعية المجتمع والإجابة على تساؤلاتهم التي تهم دينهم ودنياهم واهتمامها بضبط الفتوى ونشر ثقافة الاعتدال والوسطية التي حثنا عليها ديننا الحنيف
39	1358482409235361792	1361695175660228608	"نبيل شعيل اعتزل ...وبدأ بتسجيل القران الكريم بصوته .
حدا سمع بهالشي ؟ https://t.co/iRgceZiD1L"	""" سلام يا الكويت "" 
إهداء من أطياب المرشود 
غناء صوت الوطن : نبيل شعيل 
ألحان ملحن الوطن : فهد الناصر 
إشراف عام وتنفيذ : Faiha Gangs Production
كلمات : علي الفضلي ، خلف كلكول
إخراج : أحمد عبدالواحد
انتاج : A ONE PRODUCTION 
توزيع : محمد همام
اشراف موسيقى : عبدالله العماني https://t.co/ITNvNbcZJE"	disagree	False	نبيل شعيل اعتزل وبدأ بتسجيل القران الكريم بصوته حدا سمع بهالشي	سلام يا الكويت إهداء من أطياب المرشود غناء صوت الوطن نبيل شعيل ألحان ملحن الوطن فهد الناصر إشراف عام وتنفيذ كلمات علي الفضلي خلف كلكول إخراج أحمد عبدالواحد انتاج توزيع محمد همام اشراف موسيقى عبدالله العماني
40	1358517206334775304	1358512891973038082	"الله اكبر و لله الحمد
اطلاق سراح الشيخ سلمان العودة من سجون مهلكة ال سلول 
عجل الله بفك اسر جميع اخوانه من العلماء و المظلومين  المضطهدين https://t.co/rDW34lYTQN"	"لاجديد في شأن الوالد #سلمان_العودة ، ووضعه الصحي لايزال غير جيد حسب آخر زيارة له في سجن الحائر وتعاملهم معه رديء جداً، ولايزال في العزل الانفرادي.
لديه جلسة سرّية لايسمح فيها بحضور أي أطراف مستقلة في يوم ١٤ مارس، في وضع قضائي مهزوز وغير مستقل أبدا.

أسأل الله أن يفرّج عنه والبقية"	disagree	False	الله اكبر و لله الحمد اطلاق سراح الشيخ سلمان العودة من سجون مهلكة ال سلول عجل الله بفك اسر جميع اخوانه من العلماء و المظلومين المضطهدين	لاجديد في شأن الوالد سلمان العودة ووضعه الصحي لايزال غير جيد حسب آخر زيارة له في سجن الحائر وتعاملهم معه رديء جدا ولايزال في العزل الانفرادي لديه جلسة سرية لايسمح فيها بحضور أي أطراف مستقلة في يوم ١٤ مارس في وضع قضائي مهزوز وغير مستقل أبدا أسأل الله أن يفرج عنه والبقية
41	1358517206334775304	1358320763170918400	"الله اكبر و لله الحمد
اطلاق سراح الشيخ سلمان العودة من سجون مهلكة ال سلول 
عجل الله بفك اسر جميع اخوانه من العلماء و المظلومين  المضطهدين https://t.co/rDW34lYTQN"	"جدول #مؤتمر_سلمان_العودة (مصلحون معاصرون).. @moslehun 
والذي سيعقد افتراضياً في واشنطن ولندن وإسطنبول يومي الجمعة والسبت القادمين..
بإذن الله تعالى
انتظرونا..!

https://t.co/yjalmFV8V6"	unrelated	False	الله اكبر و لله الحمد اطلاق سراح الشيخ سلمان العودة من سجون مهلكة ال سلول عجل الله بفك اسر جميع اخوانه من العلماء و المظلومين المضطهدين	جدول مؤتمر سلمان العودة مصلحون معاصرون والذي سيعقد افتراضيا في واشنطن ولندن وإسطنبول يومي الجمعة والسبت القادمين بإذن الله تعالى انتظرونا
42	1337791586751614976	1337754586539552771	"عاجل إيقاف الحكم الجزائري  مصطفي غربال بتهمه الرشوة في نهائي دوري أبطال إفريقيا
هو ايه حكاية حكام الجزائر 🇩🇿 مع الاهلي في النهائيات الإفريقية https://t.co/CT8omhmGEU"	"🏹 ثنائي الزمالك وجها لوجه 😎

💫 شيكابالا 🆚 محمد أوناچم 💥

صوت لهدفك المفضل في دوري أبطال إفريقيا 2019-20 🗳️👇

@ZSCOfficial | @Shikabala | #TotalCAFCL https://t.co/tWZY3Pz9XY"	unrelated	False	عاجل إيقاف الحكم الجزائري مصطفي غربال بتهمه الرشوة في نهائي دوري أبطال إفريقيا هو ايه حكاية حكام الجزائر مع الاهلي في النهائيات الإفريقية	ثنائي الزمالك وجها لوجه شيكابالا محمد أونا م صوت لهدفك المفضل في دوري أبطال إفريقيا 2019 20
43	1330940587642589186	1330832713423736837	خوش وزارة اعلام معاً نضيع المستقبل بروح المستقبل ضاع مع مجلس الامه 2016 https://t.co/sUO5FtCOOw	"#وزارة_الاعلام تنفي مايتم تداوله بوسائل التواصل الإجتماعي حول الحملة الإعلامية لإنتخابات #أمة_2020
""معا ... نصنع المستقبل"" https://t.co/q9HN3msqaM"	disagree	False	خوش وزارة اعلام معا نضيع المستقبل بروح المستقبل ضاع مع مجلس الامه 2016	وزارة الاعلام تنفي مايتم تداوله بوسائل التواصل الإجتماعي حول الحملة الإعلامية لإنتخابات أمة 2020 معا نصنع المستقبل
44	1330940587642589186	1330577477618585605	خوش وزارة اعلام معاً نضيع المستقبل بروح المستقبل ضاع مع مجلس الامه 2016 https://t.co/sUO5FtCOOw	"اليوم التاسع لاستقبال مرشحي أمة 2020 لعرض برامجهم الإنتخابية عبر التلفزيون والاذاعة.

#أمة_2020
#وزارة_الإعلام_الكويت https://t.co/Tlm27w0Lha"	unrelated	False	خوش وزارة اعلام معا نضيع المستقبل بروح المستقبل ضاع مع مجلس الامه 2016	اليوم التاسع لاستقبال مرشحي أمة 2020 لعرض برامجهم الإنتخابية عبر التلفزيون والاذاعة أمة 2020 وزارة الإعلام الكويت
45	1320390139613450240	1321027604749713408	إبتكار جديد .. الكراسي المخفية والصندوق في السجاد ، مسجد عبد الوهاب ، الدوحة ، قطر https://t.co/D76cyUtQAV	"تؤكد #وزارة_الأوقاف  بدولة قطر أن الفيديو المتداول لابتكار كرسي الصلاة المخفي (كرسي + مسند + صندوق) الذي تمت نسبة تطبيقه إلى الوزارة في جامع الإمام محمد بن عبد الوهاب (غير صحيح) وعارٍ عن الحقيقة.

#سلامتك_هي_سلامتي https://t.co/TDGoCQ2yC1"	disagree	False	إبتكار جديد الكراسي المخفية والصندوق في السجاد مسجد عبد الوهاب الدوحة قطر	تؤكد وزارة الأوقاف بدولة قطر أن الفيديو المتداول لابتكار كرسي الصلاة المخفي كرسي + مسند + صندوق الذي تمت نسبة تطبيقه إلى الوزارة في جامع الإمام محمد بن عبد الوهاب غير صحيح وعار عن الحقيقة سلامتك هي سلامتي
46	1320390139613450240	1320292802274656257	إبتكار جديد .. الكراسي المخفية والصندوق في السجاد ، مسجد عبد الوهاب ، الدوحة ، قطر https://t.co/D76cyUtQAV	""" السنة النبوية مصدر من مصادر التشريع الإسلامي ""
مع الداعية / خالد الحمادي 
إمام وخطيب بـ #وزارة_الأوقاف والشؤون الإسلامية

#سلامتك_هي_سلامتي https://t.co/VOVvQwUCoy"	unrelated	False	إبتكار جديد الكراسي المخفية والصندوق في السجاد مسجد عبد الوهاب الدوحة قطر	السنة النبوية مصدر من مصادر التشريع الإسلامي مع الداعية خالد الحمادي إمام وخطيب ب وزارة الأوقاف والشؤون الإسلامية سلامتك هي سلامتي
47	1309525701721288704	1309597160481206273	"انباء عن وفاة الشيخ عبد الرحمن السديس
#جمعة_الغضب_25_سبتمبر"	"الرئيس العام يوجه بعودة برامج الزيارة لمجمع الكسوة ومعرض عمارة الحرمين الشريفين ومكتبة الحرم المكي الشريف تدريجياً وفق الإجراءات الاحترازية ابتداءً من غرة ربيع الأول

https://t.co/R7ELDAihdI

#رئاسة_شؤون_الحرمين https://t.co/n1XZIkxmz9"	disagree	False	انباء عن وفاة الشيخ عبد الرحمن السديس جمعة الغضب 25 سبتمبر	الرئيس العام يوجه بعودة برامج الزيارة لمجمع الكسوة ومعرض عمارة الحرمين الشريفين ومكتبة الحرم المكي الشريف تدريجيا وفق الإجراءات الاحترازية ابتداء من غرة ربيع الأول رئاسة شؤون الحرمين
48	1309525701721288704	1309430026924961795	"انباء عن وفاة الشيخ عبد الرحمن السديس
#جمعة_الغضب_25_سبتمبر"	"فضيلة الشيخ الدكتور عبدالله الجهني..
في مملكتنا العزيزة نعيش في ظل وارف من عدالة الإسلام.

#رئاسة_شؤون_الحرمين https://t.co/hMQCW7c07M"	unrelated	False	انباء عن وفاة الشيخ عبد الرحمن السديس جمعة الغضب 25 سبتمبر	فضيلة الشيخ الدكتور عبدالله الجهني في مملكتنا العزيزة نعيش في ظل وارف من عدالة الإسلام رئاسة شؤون الحرمين
49	1304170596369129473	1304111096949866497	سقوط صاروخ من العراق في الكويت.. وبيان عاجل للجيش الكويتي....! وانباء تتحدث عن موت امير الكويت في واشنطن	تنفي رئاسة الأركان مايتم تداوله عبر وسائل الإعلام المختلفة، وتؤكد بأن مختلف قطاعات الجيش تعمل وفقا لحالات الإستعداد المقررة لها للمحافظة على أمن البلاد وسلامة أراضيه، وتهيب بالجميع تحري الدقة وإستقاء المعلومات من مصادرها الرسمية والمتمثلة بمديرية التوجيه المعنوي والعلاقات العامة. https://t.co/GsUb0Rwcbg	disagree	False	سقوط صاروخ من العراق في الكويت وبيان عاجل للجيش الكويتي وانباء تتحدث عن موت امير الكويت في واشنطن	تنفي رئاسة الأركان مايتم تداوله عبر وسائل الإعلام المختلفة وتؤكد بأن مختلف قطاعات الجيش تعمل وفقا لحالات الإستعداد المقررة لها للمحافظة على أمن البلاد وسلامة أراضيه وتهيب بالجميع تحري الدقة وإستقاء المعلومات من مصادرها الرسمية والمتمثلة بمديرية التوجيه المعنوي والعلاقات العامة
50	1304170596369129473	1304042487497932801	سقوط صاروخ من العراق في الكويت.. وبيان عاجل للجيش الكويتي....! وانباء تتحدث عن موت امير الكويت في واشنطن	اختتم صباح اليوم التمرين المشترك (تمرين الجحيم/2) بين مدفعية القوة البرية ومدفعية الجيش الأمريكي والذي عقد خلال الفترة من 6 إلى 10 سبتمبر 2020 والذي يهدف الى تعزيز وتطوير التخطيط المشترك وتوحيد المفاهيم  على المستوى التعبوي والعملياتي لرفع المستوى التدريبي والجاهزية القتالية. https://t.co/GXkrGJBAYZ	unrelated	False	سقوط صاروخ من العراق في الكويت وبيان عاجل للجيش الكويتي وانباء تتحدث عن موت امير الكويت في واشنطن	اختتم صباح اليوم التمرين المشترك تمرين الجحيم 2 بين مدفعية القوة البرية ومدفعية الجيش الأمريكي والذي عقد خلال الفترة من 6 إلى 10 سبتمبر 2020 والذي يهدف الى تعزيز وتطوير التخطيط المشترك وتوحيد المفاهيم على المستوى التعبوي والعملياتي لرفع المستوى التدريبي والجاهزية القتالية
51	1295376525039214600	1295073058009624583	ناصر الخليفي يقول أن عند وعدي في حال حقق باريس سان جيرمان لقب دوري أبطال أوروبا هذا الموسم سأقوم بفتح كافة قنوات beIN مجاناً لمدة عام كامل https://t.co/wqWlLjFjeL	"#الدوري_الأوروبي 

مانشستر يونايتد و إشبيلية في صراع كروي منتظر 🔥 لحصد بطاقة التأهل إلى النهائي 💪

اشترك الآن ولا تفوت المتعة والإثارة 😍👇 ⁣⁣

🔗 https://t.co/XVTWo3xp77 ⁣⁣
⁣⁣
📱 https://t.co/alkogGtHdW⁣⁣

#beINUEL #UEL https://t.co/jnOwWUQQLo"	unrelated	False	ناصر الخليفي يقول أن عند وعدي في حال حقق باريس سان جيرمان لقب دوري أبطال أوروبا هذا الموسم سأقوم بفتح كافة قنوات مجانا لمدة عام كامل	الدوري الأوروبي مانشستر يونايتد و إشبيلية في صراع كروي منتظر لحصد بطاقة التأهل إلى النهائي اشترك الآن ولا تفوت المتعة والإثارة
52	1291663909200461824	1291055234651959305	سعد الحريري: جميع الرؤساء هاتفوني وقالو لي هل تريد مساعدات؟؛ عدا الرئيس أردوغان قال لي طائراتنا المحملة  بالمساعدات تقترب من حدودكم”	مطالبة #الأمم_المتحدة أو #جامعة_الدول_العربية تشكيل لجنة تحقيق دولية أو عربية لكشف ملابسات وأسباب الكارثة التي حلّت في #لبنان و #مرفأ_بيروت يوم أمس، ومواقف أخرى في البيان الذي صدر بعد اجتماع رؤساء الحكومات السابقة. https://t.co/lL8lXP4NoK	unrelated	False	سعد الحريري جميع الرؤساء هاتفوني وقالو لي هل تريد مساعدات عدا الرئيس أردوغان قال لي طائراتنا المحملة بالمساعدات تقترب من حدودكم	مطالبة الأمم المتحدة أو جامعة الدول العربية تشكيل لجنة تحقيق دولية أو عربية لكشف ملابسات وأسباب الكارثة التي حلت في لبنان و مرفأ بيروت يوم أمس ومواقف أخرى في البيان الذي صدر بعد اجتماع رؤساء الحكومات السابقة
53	1291979071010807810	1292149726289301505	"السيسي يرسل مساعدات منتهيه الصلاحيه الى #لبنان !!!

غير مستغرب منه المواقف المخزيه 
من ليس له خير في بلده لن ينفع بلد غيره https://t.co/wSY3VjmiAs"	"صدر عن المكتب الإعلامي للرئيس سعد رفيق الحريري ما يلي:
 يعمد منذ فترة أحد المواقع الإلكترونية المشبوهة نشر أخبار كاذبة تتعلق بالرئيس #سعد_الحريري، وآخرها فبركة كلام عن المساعدات المقدمة من جمهورية #مصر العربية. (١/٢)"	disagree	False	السيسي يرسل مساعدات منتهيه الصلاحيه الى لبنان غير مستغرب منه المواقف المخزيه من ليس له خير في بلده لن ينفع بلد غيره	صدر عن المكتب الإعلامي للرئيس سعد رفيق الحريري ما يلي يعمد منذ فترة أحد المواقع الإلكترونية المشبوهة نشر أخبار كاذبة تتعلق بالرئيس سعد الحريري وآخرها فبركة كلام عن المساعدات المقدمة من جمهورية مصر العربية ١ ٢
54	1291979071010807810	1292149729208545280	"السيسي يرسل مساعدات منتهيه الصلاحيه الى #لبنان !!!

غير مستغرب منه المواقف المخزيه 
من ليس له خير في بلده لن ينفع بلد غيره https://t.co/wSY3VjmiAs"	ينفي المكتب الإعلامي للرئيس #سعد_الحريري جملة وتفصيلاً هذه الأخبار المفبركة، ويضعها في خانة الحملات المشبوهة التي تهدف للإساءة لعلاقات الرئيس الحريري العربية والدولية. (٢/٢)	disagree	False	السيسي يرسل مساعدات منتهيه الصلاحيه الى لبنان غير مستغرب منه المواقف المخزيه من ليس له خير في بلده لن ينفع بلد غيره	ينفي المكتب الإعلامي للرئيس سعد الحريري جملة وتفصيلا هذه الأخبار المفبركة ويضعها في خانة الحملات المشبوهة التي تهدف للإساءة لعلاقات الرئيس الحريري العربية والدولية ٢ ٢
55	1291979071010807810	1292160245423386628	"السيسي يرسل مساعدات منتهيه الصلاحيه الى #لبنان !!!

غير مستغرب منه المواقف المخزيه 
من ليس له خير في بلده لن ينفع بلد غيره https://t.co/wSY3VjmiAs"	ويجدد المكتب للمناسبة شكر الرئيس الحريري و #تيار_المستقبل للدعم الذي تقدمه القيادة المصرية للبنان، الذي لم تتأخر عن مؤازرتنا في أصعب الظروف، شأن سائر الدول العربية ودول الخليج العربي، خصوصاً التي هبت لمساعدة #لبنان ونصرة #بيروت في نكبتها.	disagree	False	السيسي يرسل مساعدات منتهيه الصلاحيه الى لبنان غير مستغرب منه المواقف المخزيه من ليس له خير في بلده لن ينفع بلد غيره	ويجدد المكتب للمناسبة شكر الرئيس الحريري و تيار المستقبل للدعم الذي تقدمه القيادة المصرية للبنان الذي لم تتأخر عن مؤازرتنا في أصعب الظروف شأن سائر الدول العربية ودول الخليج العربي خصوصا التي هبت لمساعدة لبنان ونصرة بيروت في نكبتها
56	1291979071010807810	1292097278166085636	"السيسي يرسل مساعدات منتهيه الصلاحيه الى #لبنان !!!

غير مستغرب منه المواقف المخزيه 
من ليس له خير في بلده لن ينفع بلد غيره https://t.co/wSY3VjmiAs"	استقبال الأمين العام لجامعة الدول العربية أحمد أبو الغيط  في #بيت_الوسط وبحث آخر مستجدات الأوضاع في #لبنان، إثر جريمة التفجير الكارثي الذي استهدف #مرفأ_بيروت وتداعياتها الخطيرة على كافة الصعد. @arableague_gs https://t.co/oQ2reiU21o	unrelated	False	السيسي يرسل مساعدات منتهيه الصلاحيه الى لبنان غير مستغرب منه المواقف المخزيه من ليس له خير في بلده لن ينفع بلد غيره	استقبال الأمين العام لجامعة الدول العربية أحمد أبو الغيط في بيت الوسط وبحث آخر مستجدات الأوضاع في لبنان إثر جريمة التفجير الكارثي الذي استهدف مرفأ بيروت وتداعياتها الخطيرة على كافة الصعد
57	1265909092205420544	1266324977382555650	"اخواني واخواتي لو واحد/ه عندهم اعراض و شاكي ان ده ممكن يكون كورونا 
ده  إختبار مبدئي لتشخيص حالتك أونلاين ..
تقدر تطمن علي نفسك من أعراض الكورونا وإنت في بيتك وده اللينك❤
🟢👈بكل تأكيد الاختبار للتقييم المبدئي فقط .

 https://t.co/tipRtIgRpE https://t.co/ffJeWad2Bh"	تنفي منظمة الصحة العالمية ما تدوال على وسائل التواصل الاجتماعي عن إنشائها لأداة لتشخيص الحالة أونلاين، وتهيب بالمواطنين بأن يوثقوا المعلومات من مصادرها الرسمية. https://t.co/9R86Gvt6BP	disagree	False	اخواني واخواتي لو واحد ه عندهم اعراض و شاكي ان ده ممكن يكون كورونا ده إختبار مبدئي لتشخيص حالتك أونلاين تقدر تطمن علي نفسك من أعراض الكورونا وإنت في بيتك وده اللينك بكل تأكيد الاختبار للتقييم المبدئي فقط	تنفي منظمة الصحة العالمية ما تدوال على وسائل التواصل الاجتماعي عن إنشائها لأداة لتشخيص الحالة أونلاين وتهيب بالمواطنين بأن يوثقوا المعلومات من مصادرها الرسمية
58	1265909092205420544	1265649630110507010	"اخواني واخواتي لو واحد/ه عندهم اعراض و شاكي ان ده ممكن يكون كورونا 
ده  إختبار مبدئي لتشخيص حالتك أونلاين ..
تقدر تطمن علي نفسك من أعراض الكورونا وإنت في بيتك وده اللينك❤
🟢👈بكل تأكيد الاختبار للتقييم المبدئي فقط .

 https://t.co/tipRtIgRpE https://t.co/ffJeWad2Bh"	"❌ ادعاء: كوفيد-19 ناجم عن عدوى بكتيرية وليس فيروسية.

✅ حقيقة: لقد تم تحديد تسلسل الفيروس المُسبب لمرض كوفيد-19 أكثر من 28,000 مرة بواسطة المختبرات في جميع أنحاء العالم منذ اكتشافه. وتم الكشف عن إصابة أكثر من خمسة ملايين شخص بهذا الفيروس من خلال الاختبار. https://t.co/JswOCtXFGE"	unrelated	False	اخواني واخواتي لو واحد ه عندهم اعراض و شاكي ان ده ممكن يكون كورونا ده إختبار مبدئي لتشخيص حالتك أونلاين تقدر تطمن علي نفسك من أعراض الكورونا وإنت في بيتك وده اللينك بكل تأكيد الاختبار للتقييم المبدئي فقط	ادعاء كوفيد 19 ناجم عن عدوى بكتيرية وليس فيروسية حقيقة لقد تم تحديد تسلسل الفيروس المسبب لمرض كوفيد 19 أكثر من 28 000 مرة بواسطة المختبرات في جميع أنحاء العالم منذ اكتشافه وتم الكشف عن إصابة أكثر من خمسة ملايين شخص بهذا الفيروس من خلال الاختبار
59	1264560941909397506	1264830255417696260	#ليبيا — مصادر الحدث: أنباء عن وصول وفد أميركي إلى بنغازي لبحث مساعي الحل	@AlHadath @AlHadath لا يوجد وفد أميركي متوجه إلى بنغازي. هذه الشائعة غير صحيحة.	disagree	False	ليبيا مصادر الحدث أنباء عن وصول وفد أميركي إلى بنغازي لبحث مساعي الحل	لا يوجد وفد أميركي متوجه إلى بنغازي هذه الشائعة غير صحيحة
60	1264560941909397506	1263914416548036613	#ليبيا — مصادر الحدث: أنباء عن وصول وفد أميركي إلى بنغازي لبحث مساعي الحل	"""محادثة مهمة اليوم مع رئيس الوزراء الليبي السراج. وقف إطلاق النار الذي من شأنه أن يؤدي إلى حل سياسي هو الخيار الوحيد أمام الشعب الليبي."" - وزير الخارجية الاميركية مايكل بومبيو https://t.co/pQkgxnvFNR"	unrelated	False	ليبيا مصادر الحدث أنباء عن وصول وفد أميركي إلى بنغازي لبحث مساعي الحل	محادثة مهمة اليوم مع رئيس الوزراء الليبي السراج وقف إطلاق النار الذي من شأنه أن يؤدي إلى حل سياسي هو الخيار الوحيد أمام الشعب الليبي وزير الخارجية الاميركية مايكل بومبيو
