	rumor_id	evidence_id	rumor_text	evidence_text	s1	s2	stance	rumor_label
43	1296409305101590528	1296142756356792325	أعضاء مجلس الأمه الكويتي يوقعون على ورقه ضد إتفاقية السلام بين الإمارات وإسرائيل ..وعرگة بالعگل بين النواب الشيعة والسلفين ..الشيعة ضد التطبيع والسلفين مع اسرائيل .. https://t.co/94JvPCslJc	مجلس الأمة يوافق بالمداولة الأولى على مشروع قانون (التسوية وإعادة الهيكلة والإفلاس) https://t.co/yTCa7tGxdE	أعضاء مجلس الأمه الكويتي يوقعون على ورقه ضد إتفاقية السلام بين الإمارات وإسرائيل وعر ة بالع ل بين النواب الشيعة والسلفين الشيعة ضد التطبيع والسلفين مع اسرائيل	مجلس الأمة يوافق بالمداولة الأولى على مشروع قانون التسوية وإعادة الهيكلة والإفلاس	other	False
44	1291790877569028097	1291769381924605952	منع فريق تفتيش هولندي من دخول مرفأ بيروت	"قيادة الجيش تنفي صحة المعلومات حول منع فريق تفتيش هولندي من الدخول الى المرفأ للمساعدة في عمليات الإنقاذ
#الجيش_اللبناني  #LebaneseArmy
https://t.co/D94z2nxw8c"	منع فريق تفتيش هولندي من دخول مرفأ بيروت	قيادة الجيش تنفي صحة المعلومات حول منع فريق تفتيش هولندي من الدخول الى المرفأ للمساعدة في عمليات الإنقاذ الجيش اللبناني	disagree	False
45	1291790877569028097	1291676718336544770	منع فريق تفتيش هولندي من دخول مرفأ بيروت	"قائد الجيش يتفقد أطقم البحث والإنقاذ المحلية والأجنبية في مرفأ #بيروت
#الجيش_اللبناني  #LebaneseArmy https://t.co/FAaWADTe1C"	منع فريق تفتيش هولندي من دخول مرفأ بيروت	قائد الجيش يتفقد أطقم البحث والإنقاذ المحلية والأجنبية في مرفأ بيروت الجيش اللبناني	other	False
46	1176264390238040064	1176178636300455936	"وين ولد الملحه 
عــــــــاجل
رئيس اركان الجيش الكويتي الفريق الركن محمد خالد الخضر! في حال لم ينسحب العراق عن بناء الميناء الجديد لن تكون هناك محافظة اسمها البصرة ساجتاحها بسواعد رجال الكويت ليكون درس للذين شككو في قدراتنا العسكرية العراق اصغر من ان تصد هجماتنا ونحن الان https://t.co/rGU5FBVPtW"	1️⃣ تنفي #رئاسة الاركان العامة للجيش ما يتم تداوله عبر برامج التواصل الإجتماعي من تصريحات تنسب لسعادة رئيس الاركان العامة للجيش ، وتنوه بأن تصريحات قيادات الجيش الكويتي تصدر من خلال مديرية التوجيه والعلاقات العامة دون غيرها. https://t.co/58CePxfofN	وين ولد الملحه عاجل رئيس اركان الجيش الكويتي الفريق الركن محمد خالد الخضر في حال لم ينسحب العراق عن بناء الميناء الجديد لن تكون هناك محافظة اسمها البصرة ساجتاحها بسواعد رجال الكويت ليكون درس للذين شككو في قدراتنا العسكرية العراق اصغر من ان تصد هجماتنا ونحن الان	1 تنفي رئاسة الاركان العامة للجيش ما يتم تداوله عبر برامج التواصل الإجتماعي من تصريحات تنسب لسعادة رئيس الاركان العامة للجيش وتنوه بأن تصريحات قيادات الجيش الكويتي تصدر من خلال مديرية التوجيه والعلاقات العامة دون غيرها	disagree	False
47	1176264390238040064	1176178640159162368	"وين ولد الملحه 
عــــــــاجل
رئيس اركان الجيش الكويتي الفريق الركن محمد خالد الخضر! في حال لم ينسحب العراق عن بناء الميناء الجديد لن تكون هناك محافظة اسمها البصرة ساجتاحها بسواعد رجال الكويت ليكون درس للذين شككو في قدراتنا العسكرية العراق اصغر من ان تصد هجماتنا ونحن الان https://t.co/rGU5FBVPtW"	2️⃣ وتحتفظ #رئاسة الأركان بحقها القانوني بملاحقة مروجي الشائعات التي تهدف إلى زعزعة الأمن والتشكيك بعلاقات دولة الكويت بالدول الشقيقة والصديقة.	وين ولد الملحه عاجل رئيس اركان الجيش الكويتي الفريق الركن محمد خالد الخضر في حال لم ينسحب العراق عن بناء الميناء الجديد لن تكون هناك محافظة اسمها البصرة ساجتاحها بسواعد رجال الكويت ليكون درس للذين شككو في قدراتنا العسكرية العراق اصغر من ان تصد هجماتنا ونحن الان	2 وتحتفظ رئاسة الأركان بحقها القانوني بملاحقة مروجي الشائعات التي تهدف إلى زعزعة الأمن والتشكيك بعلاقات دولة الكويت بالدول الشقيقة والصديقة	disagree	False
48	1176264390238040064	1176178642508029953	"وين ولد الملحه 
عــــــــاجل
رئيس اركان الجيش الكويتي الفريق الركن محمد خالد الخضر! في حال لم ينسحب العراق عن بناء الميناء الجديد لن تكون هناك محافظة اسمها البصرة ساجتاحها بسواعد رجال الكويت ليكون درس للذين شككو في قدراتنا العسكرية العراق اصغر من ان تصد هجماتنا ونحن الان https://t.co/rGU5FBVPtW"	3️⃣ وتهيب #رئاسة_الأركان بمستخدمي برامج التواصل الإجتماعي عدم الإلتفات لمثل هذه الأخبار، وتحري الدقة في التعامل معها، وتؤكد على ضرورة إستقاء الأخبار من مصادرها الرسمية والمتمثلة في مديرية التوجيه المعنوي والعلاقات العامة في وزارة الدفاع.	وين ولد الملحه عاجل رئيس اركان الجيش الكويتي الفريق الركن محمد خالد الخضر في حال لم ينسحب العراق عن بناء الميناء الجديد لن تكون هناك محافظة اسمها البصرة ساجتاحها بسواعد رجال الكويت ليكون درس للذين شككو في قدراتنا العسكرية العراق اصغر من ان تصد هجماتنا ونحن الان	3 وتهيب رئاسة الأركان بمستخدمي برامج التواصل الإجتماعي عدم الإلتفات لمثل هذه الأخبار وتحري الدقة في التعامل معها وتؤكد على ضرورة إستقاء الأخبار من مصادرها الرسمية والمتمثلة في مديرية التوجيه المعنوي والعلاقات العامة في وزارة الدفاع	disagree	False
49	1176264390238040064	1176091757089570816	"وين ولد الملحه 
عــــــــاجل
رئيس اركان الجيش الكويتي الفريق الركن محمد خالد الخضر! في حال لم ينسحب العراق عن بناء الميناء الجديد لن تكون هناك محافظة اسمها البصرة ساجتاحها بسواعد رجال الكويت ليكون درس للذين شككو في قدراتنا العسكرية العراق اصغر من ان تصد هجماتنا ونحن الان https://t.co/rGU5FBVPtW"	1️⃣ إستقبل رئيس مجلس الوزراء بالإنابة ووزير الدفاع رئيس المجلس الأعلى للبيئة الشيخ ناصر صباح الأحمد الصباح بقصر السيف العامر صباح اليوم ، أعضاء فريق البيئة الإستشاري . https://t.co/OytHao6M0n	وين ولد الملحه عاجل رئيس اركان الجيش الكويتي الفريق الركن محمد خالد الخضر في حال لم ينسحب العراق عن بناء الميناء الجديد لن تكون هناك محافظة اسمها البصرة ساجتاحها بسواعد رجال الكويت ليكون درس للذين شككو في قدراتنا العسكرية العراق اصغر من ان تصد هجماتنا ونحن الان	1 إستقبل رئيس مجلس الوزراء بالإنابة ووزير الدفاع رئيس المجلس الأعلى للبيئة الشيخ ناصر صباح الأحمد الصباح بقصر السيف العامر صباح اليوم أعضاء فريق البيئة الإستشاري	other	False
50	1274513093943492613	1274323468906049537	"#امن_مصر_امن_السعوديه

وصول 40 مقاتله من احدث المقاتلات 
التابعه لسلاح الجو الملكي السعودي الي القواعد المصريه https://t.co/RKAif2qmST"	"#وزارة_الداخلية: استمرار تعليق الرحلات الدولية، وكذلك الدخول والخروج عبر الحدود البرية والبحرية، حتى إشعار آخر.
#واس"	امن مصر امن السعوديه وصول 40 مقاتله من احدث المقاتلات التابعه لسلاح الجو الملكي السعودي الي القواعد المصريه	وزارة الداخلية استمرار تعليق الرحلات الدولية وكذلك الدخول والخروج عبر الحدود البرية والبحرية حتى إشعار آخر واس	other	False
51	1253858765125935104	1253804397227913218	"شاهد: سقوط ""قطري"" بشكل مفاجئ داخل سوبر ماركت في الدوحة وشكوك حول إصابته بكورونا !
https://t.co/gL3Y4xW0lR"	تؤكد وزارة الصحة العامة عدم صحة ما يتم تداوله عبر وسائل التواصل الاجتماعي حول سقوط أحد المتسوقين فاقداً الوعي نتيجة إصابته بفيروس كورونا، ونود أن نشير بأن المتسوق قد أصيب بإرهاق مفاجئ نتج عنه فقدان التوازن وهو في حالة صحية جيدة، وتهيب الوزارة بضرورة تجنب نشر الشائعات وتحري الدقة. https://t.co/Js5n9TzRVV	شاهد سقوط قطري بشكل مفاجئ داخل سوبر ماركت في الدوحة وشكوك حول إصابته بكورونا	تؤكد وزارة الصحة العامة عدم صحة ما يتم تداوله عبر وسائل التواصل الاجتماعي حول سقوط أحد المتسوقين فاقدا الوعي نتيجة إصابته بفيروس كورونا ونود أن نشير بأن المتسوق قد أصيب بإرهاق مفاجئ نتج عنه فقدان التوازن وهو في حالة صحية جيدة وتهيب الوزارة بضرورة تجنب نشر الشائعات وتحري الدقة	disagree	False
52	1253858765125935104	1253754483269668864	"شاهد: سقوط ""قطري"" بشكل مفاجئ داخل سوبر ماركت في الدوحة وشكوك حول إصابته بكورونا !
https://t.co/gL3Y4xW0lR"	"وزيرة الصحة: مستشفيا رأس لفان ومسيعيد يشكلان إضافة مهمة لامكانيات تقديم الرعاية اللازمة للمصابين بفيروس كورونا

لمزيد من التفاصيل يرجى الضغط على رابط الموقع الإلكتروني للمؤسسة https://t.co/hSQ9TxTHai
#سلامتك_هي_سلامتي https://t.co/7cI3cQwYBx"	شاهد سقوط قطري بشكل مفاجئ داخل سوبر ماركت في الدوحة وشكوك حول إصابته بكورونا	وزيرة الصحة مستشفيا رأس لفان ومسيعيد يشكلان إضافة مهمة لامكانيات تقديم الرعاية اللازمة للمصابين بفيروس كورونا لمزيد من التفاصيل يرجى الضغط على رابط الموقع الإلكتروني للمؤسسة سلامتك هي سلامتي	other	False
53	1222529043599446016	1222476311291142145	"وباء كورونا وصل الى الامارات 75 إصابة في ابوظبي و 63 إصابة في دبي 
 تحذير للامتناع عن السفر الى الامارات حفاظًا على السلامه و عدم نقل الوباء .
اللهم أحفظ المسلمين في كل مكان..."	"إصابة أربعة أشخاص من عائلة صينية بفيروس كورونا الجديد

جميعهم في حالة مستقرة وتم احتواؤهم وفق الإجراءات الاحترازية المعتمدة عالميا

#وزارة_الصحة_ووقاية_المجتمع_الإمارات
#فيروس_كورونا_الجديد 
#فيروس_كورونا https://t.co/ydy2esb20B"	وباء كورونا وصل الى الامارات 75 إصابة في ابوظبي و 63 إصابة في دبي تحذير للامتناع عن السفر الى الامارات حفاظا على السلامه و عدم نقل الوباء اللهم أحفظ المسلمين في كل مكان	إصابة أربعة أشخاص من عائلة صينية بفيروس كورونا الجديد جميعهم في حالة مستقرة وتم احتواؤهم وفق الإجراءات الاحترازية المعتمدة عالميا وزارة الصحة ووقاية المجتمع الإمارات فيروس كورونا الجديد فيروس كورونا	disagree	False
54	1222529043599446016	1222567204304179200	"وباء كورونا وصل الى الامارات 75 إصابة في ابوظبي و 63 إصابة في دبي 
 تحذير للامتناع عن السفر الى الامارات حفاظًا على السلامه و عدم نقل الوباء .
اللهم أحفظ المسلمين في كل مكان..."	"نوجه عناية الجمهور الكريم بضرورة تحري الدقة واتباع الاجراءات الوقائية الصادرة عن وزارة الصحة والهيئات الصحية في الدولة، وعدم تداول الشائعات أو أية معلومات لم تصدر عن الجهات المعنية الرسمية
#فيروس_كورونا_الجديد 
#كورونا https://t.co/vgID8vc2YK"	وباء كورونا وصل الى الامارات 75 إصابة في ابوظبي و 63 إصابة في دبي تحذير للامتناع عن السفر الى الامارات حفاظا على السلامه و عدم نقل الوباء اللهم أحفظ المسلمين في كل مكان	نوجه عناية الجمهور الكريم بضرورة تحري الدقة واتباع الاجراءات الوقائية الصادرة عن وزارة الصحة والهيئات الصحية في الدولة وعدم تداول الشائعات أو أية معلومات لم تصدر عن الجهات المعنية الرسمية فيروس كورونا الجديد كورونا	disagree	False
55	1222529043599446016	1222418957833068546	"وباء كورونا وصل الى الامارات 75 إصابة في ابوظبي و 63 إصابة في دبي 
 تحذير للامتناع عن السفر الى الامارات حفاظًا على السلامه و عدم نقل الوباء .
اللهم أحفظ المسلمين في كل مكان..."	"الوضع الصحي العام لا يدعو للقلق 

تشخيص حالة إصابة بفيروس كورونا الجديد لأشخاص من عائلة واحدة قادمين من مدينة ووهان في جمهورية الصين الشعبية. وأن الحالة الصحية للمصابين مستقرة وتحت الملاحظة الطبية.

#وزارة_الصحة_ووقاية_المجتمع_الإمارات https://t.co/xKR6AoWreG"	وباء كورونا وصل الى الامارات 75 إصابة في ابوظبي و 63 إصابة في دبي تحذير للامتناع عن السفر الى الامارات حفاظا على السلامه و عدم نقل الوباء اللهم أحفظ المسلمين في كل مكان	الوضع الصحي العام لا يدعو للقلق تشخيص حالة إصابة بفيروس كورونا الجديد لأشخاص من عائلة واحدة قادمين من مدينة ووهان في جمهورية الصين الشعبية وأن الحالة الصحية للمصابين مستقرة وتحت الملاحظة الطبية وزارة الصحة ووقاية المجتمع الإمارات	disagree	False
56	1222529043599446016	1222407045787287553	"وباء كورونا وصل الى الامارات 75 إصابة في ابوظبي و 63 إصابة في دبي 
 تحذير للامتناع عن السفر الى الامارات حفاظًا على السلامه و عدم نقل الوباء .
اللهم أحفظ المسلمين في كل مكان..."	"حرصاً منا على اتباع الإجراءات والتدابير الصحية الوقائية، ندعوكم للاطلاع على النشرات التوعوية بفيروس كورونا الجديد في الصين

#وزارة_الصحة_ووقاية_المجتمع_الإمارات
#فيروس_كورونا
#فيروس_كورونا_الجديد https://t.co/kvCwIXnujP"	وباء كورونا وصل الى الامارات 75 إصابة في ابوظبي و 63 إصابة في دبي تحذير للامتناع عن السفر الى الامارات حفاظا على السلامه و عدم نقل الوباء اللهم أحفظ المسلمين في كل مكان	حرصا منا على اتباع الإجراءات والتدابير الصحية الوقائية ندعوكم للاطلاع على النشرات التوعوية بفيروس كورونا الجديد في الصين وزارة الصحة ووقاية المجتمع الإمارات فيروس كورونا فيروس كورونا الجديد	other	False
57	1579192659151040512	1579139861780475904	"نبيل الحلفاوي بعد فوز #الأهلي: فوز مستحق ونتيجة عادلة - https://t.co/WT7W95FFrl 
#الاهلي_مش_للبيع 
#الاهلي_خط_احمر 
#الأهلي_الإتحاد_المنستيري"	"فوز مستحق ونتيجة عادلة.
كان واحشنا الأهلي وواحشنا +90
مباراة الإياب لن تقل صعوبة.
عموما.. بداية مبشرة."	نبيل الحلفاوي بعد فوز الأهلي فوز مستحق ونتيجة عادلة الاهلي مش للبيع الاهلي خط احمر الأهلي الإتحاد المنستيري	فوز مستحق ونتيجة عادلة كان واحشنا الأهلي وواحشنا +90 مباراة الإياب لن تقل صعوبة عموما بداية مبشرة	agree	True
58	1577363427508502535	1577590971667304450	"🛑عاجل
اقتحام مقر قناة الرابعة من قبل مليشيات التيار الصدري في العاصمة بغداد. https://t.co/ISJdEo5jB1"	"قناة (الرابعة) تستغرب صمت ممثلة الأمم المتحدة على اعتداء الصدريين على مقرها

حمل تطبيق الرابعة 
تجربة جديدة لمتابعة الاخبار
https://t.co/QLg4qXSrAD https://t.co/M6Umo5Zisw"	عاجل اقتحام مقر قناة الرابعة من قبل مليشيات التيار الصدري في العاصمة بغداد	قناة الرابعة تستغرب صمت ممثلة الأمم المتحدة على اعتداء الصدريين على مقرها حمل تطبيق الرابعة تجربة جديدة لمتابعة الاخبار	agree	True
59	1577363427508502535	1577373842351493121	"🛑عاجل
اقتحام مقر قناة الرابعة من قبل مليشيات التيار الصدري في العاصمة بغداد. https://t.co/ISJdEo5jB1"	"ما حصل من اعتداء على إحدى وسائل الإعلام العراقية، وتهديد أرواح العاملين بها، هو فعل مستهجن ويمثل أعلى مستوى من التجاوز على القانون وحرية الصحافة ولا يندرج ضمن الممارسات والاحتجاجات السلمية والقانونية.
وجهنا بمحاسبة الفاعلين، وتشديد الحماية على المؤسسات الصحفية."	عاجل اقتحام مقر قناة الرابعة من قبل مليشيات التيار الصدري في العاصمة بغداد	ما حصل من اعتداء على إحدى وسائل الإعلام العراقية وتهديد أرواح العاملين بها هو فعل مستهجن ويمثل أعلى مستوى من التجاوز على القانون وحرية الصحافة ولا يندرج ضمن الممارسات والاحتجاجات السلمية والقانونية وجهنا بمحاسبة الفاعلين وتشديد الحماية على المؤسسات الصحفية	agree	True
60	1577363427508502535	1577661728518799360	"🛑عاجل
اقتحام مقر قناة الرابعة من قبل مليشيات التيار الصدري في العاصمة بغداد. https://t.co/ISJdEo5jB1"	"بهذا التخريب.. دخل أتباع التيار الصدري لمقر قناة (الرابعة) ودمروا ممتلكاتها

#الرابعة_ترجع_أقوى https://t.co/FhvIblKG3w"	عاجل اقتحام مقر قناة الرابعة من قبل مليشيات التيار الصدري في العاصمة بغداد	بهذا التخريب دخل أتباع التيار الصدري لمقر قناة الرابعة ودمروا ممتلكاتها الرابعة ترجع أقوى	agree	True
61	1577363427508502535	1577380757911339008	"🛑عاجل
اقتحام مقر قناة الرابعة من قبل مليشيات التيار الصدري في العاصمة بغداد. https://t.co/ISJdEo5jB1"	"""طبوها يا جيش المهدي"".. بهذه الهتافات اقتحم الصدريون قناة الرابعة ودمروا أجهزتها

حمل تطبيق الرابعة 
تجربة جديدة لمتابعة الاخبار
https://t.co/QLg4qXSrAD https://t.co/utk0X7j9hb"	عاجل اقتحام مقر قناة الرابعة من قبل مليشيات التيار الصدري في العاصمة بغداد	طبوها يا جيش المهدي بهذه الهتافات اقتحم الصدريون قناة الرابعة ودمروا أجهزتها حمل تطبيق الرابعة تجربة جديدة لمتابعة الاخبار	agree	True
62	1577363427508502535	1577365977515311120	"🛑عاجل
اقتحام مقر قناة الرابعة من قبل مليشيات التيار الصدري في العاصمة بغداد. https://t.co/ISJdEo5jB1"	"هذا ما خلفه أتباع التيار الصدري بقناة (الرابعة) بعد اقتحامهم لها

حمل تطبيق الرابعة 
تجربة جديدة لمتابعة الاخبار
https://t.co/QLg4qXSrAD https://t.co/0xOnuhOTU4"	عاجل اقتحام مقر قناة الرابعة من قبل مليشيات التيار الصدري في العاصمة بغداد	هذا ما خلفه أتباع التيار الصدري بقناة الرابعة بعد اقتحامهم لها حمل تطبيق الرابعة تجربة جديدة لمتابعة الاخبار	agree	True
63	1575174249932726273	1575108122904928257	الخارجية العراقية: سيتم استدعاء سفير #إيران بشكل عاجل لتسلميه مذكرة احتجاج على قصف مواقع بكردستان #العراق.	"المُتحدث بإسم وزارة الخارجيَّة
د. أحمد الصحاف :

سيتم إستدعاء السفير الإيرانيّ في بغداد بشكل عاجل، لتسلميه مُذكرة إحتجاج شديدة اللهجة جرّاء عمليات القصف المُستمرة. https://t.co/rGU8WNOJj8"	الخارجية العراقية سيتم استدعاء سفير إيران بشكل عاجل لتسلميه مذكرة احتجاج على قصف مواقع بكردستان العراق	المتحدث بإسم وزارة الخارجية د أحمد الصحاف سيتم إستدعاء السفير الإيراني في بغداد بشكل عاجل لتسلميه مذكرة إحتجاج شديدة اللهجة جراء عمليات القصف المستمرة	agree	True
64	1581381601430499328	1581647017201528833	قدمت المملكة #السعودية حزمة مساعدات إنسانية إضافية #لأوكرانيا بمبلغ 400 مليون دولار:	#انفوجرافيك_الخارجية | حزمة مساعدات إنسانية من المملكة لأوكرانيا الصديقة بقيمة 400 مليون دولار https://t.co/AnzWKaMvdD	قدمت المملكة السعودية حزمة مساعدات إنسانية إضافية لأوكرانيا بمبلغ 400 مليون دولار	انفوجرافيك الخارجية حزمة مساعدات إنسانية من المملكة لأوكرانيا الصديقة بقيمة 400 مليون دولار	agree	True
65	1581289058361569280	1580975710151507968	"نائب رئيس مجلس الوزراء وزير الخارجية:"" القانون الدولي الذي لا يتجزأ مثل ماينطبق على أوكرانيا ينطبق على الاحتلال في فلسطين"".
@MBA_AlThani_

#مشيرب 
#منصة_مشيرب https://t.co/xdlllqFLSK"	"إنفوجراف| خلال مؤتمر صحفي مشترك مع وزير الخارجية التركي
نائب رئيس مجلس الوزراء وزير الخارجية @MBA_AlThani_ : القانون الدولي الذي لا يتجزأ مثل ما ينطبق على أوكرانيا ينطبق على الاحتلال في فلسطين

#الخارجية_القطرية https://t.co/okiDXcGKwj"	نائب رئيس مجلس الوزراء وزير الخارجية القانون الدولي الذي لا يتجزأ مثل ماينطبق على أوكرانيا ينطبق على الاحتلال في فلسطين مشيرب منصة مشيرب	إنفوجراف خلال مؤتمر صحفي مشترك مع وزير الخارجية التركي نائب رئيس مجلس الوزراء وزير الخارجية القانون الدولي الذي لا يتجزأ مثل ما ينطبق على أوكرانيا ينطبق على الاحتلال في فلسطين الخارجية القطرية	agree	True
66	1580979567812317184	1580933637326790656	"وكالة الأنباء العمانية: سلطنة عمان ترحب
 بتوقيع الفصائل الفلسطينية إعلان الجزائر"	#بيـان | أعربت وزارة الخارجية عن ترحيب سلطنة عُمان بتوقيع الفصائل الفلسطينية على إعلان الجزائر ، ودعمها الكامل لكافة الخطوات الرامية لتحقيق الوحدة بين أبناء الشعب الفلسطيني الشقيق، (٢/١) https://t.co/y2U3NEPH97	وكالة الأنباء العمانية سلطنة عمان ترحب بتوقيع الفصائل الفلسطينية إعلان الجزائر	بيان أعربت وزارة الخارجية عن ترحيب سلطنة عمان بتوقيع الفصائل الفلسطينية على إعلان الجزائر ودعمها الكامل لكافة الخطوات الرامية لتحقيق الوحدة بين أبناء الشعب الفلسطيني الشقيق ٢ ١	agree	True
67	1579192659151040512	1579121868359217152	"نبيل الحلفاوي بعد فوز #الأهلي: فوز مستحق ونتيجة عادلة - https://t.co/WT7W95FFrl 
#الاهلي_مش_للبيع 
#الاهلي_خط_احمر 
#الأهلي_الإتحاد_المنستيري"	"شوط واعد بالنسبة لكولر. ومطمئن بالنسبة للأهلي.
يكفي هذا الآن.
ولكن لابد من.. أكرم يا جامد. وحشتنا."	نبيل الحلفاوي بعد فوز الأهلي فوز مستحق ونتيجة عادلة الاهلي مش للبيع الاهلي خط احمر الأهلي الإتحاد المنستيري	شوط واعد بالنسبة لكولر ومطمئن بالنسبة للأهلي يكفي هذا الآن ولكن لابد من أكرم يا جامد وحشتنا	other	True
68	1577363427508502535	1577236034953297923	"🛑عاجل
اقتحام مقر قناة الرابعة من قبل مليشيات التيار الصدري في العاصمة بغداد. https://t.co/ISJdEo5jB1"	"للمرة الأولى.. الكاظمي يتحدث عن دخول الصدريين للخضراء ويكشف دوره بالمواجهة معهم: منعت الرصاص الحي

عاجل

التفاصيل: https://t.co/oaDbjcmBT2 https://t.co/XOtrBGZssU"	عاجل اقتحام مقر قناة الرابعة من قبل مليشيات التيار الصدري في العاصمة بغداد	للمرة الأولى الكاظمي يتحدث عن دخول الصدريين للخضراء ويكشف دوره بالمواجهة معهم منعت الرصاص الحي عاجل التفاصيل	other	True
69	1577363427508502535	1577356783248703488	"🛑عاجل
اقتحام مقر قناة الرابعة من قبل مليشيات التيار الصدري في العاصمة بغداد. https://t.co/ISJdEo5jB1"	"زعيم التيار الصدري مقتدى الصدر يعلن موافقته على الحوار إذا كان علنياً

عاجل https://t.co/aQNT9Y2hKX"	عاجل اقتحام مقر قناة الرابعة من قبل مليشيات التيار الصدري في العاصمة بغداد	زعيم التيار الصدري مقتدى الصدر يعلن موافقته على الحوار إذا كان علنيا عاجل	other	True
70	1575174249932726273	1574842352908308486	الخارجية العراقية: سيتم استدعاء سفير #إيران بشكل عاجل لتسلميه مذكرة احتجاج على قصف مواقع بكردستان #العراق.	"سفير جُمهُوريَّة العراق في الرياض عبد الستار الجنابي @Abdulsattar_Alj مع وزير التجارة الدكتور ماجد القصبي، وزير التجارة رئيس المجلس العراقيّ السعوديّ عن الجانب السعودي

رابط الخبر : https://t.co/GVkneUUjzz https://t.co/uSUaFFWgw4"	الخارجية العراقية سيتم استدعاء سفير إيران بشكل عاجل لتسلميه مذكرة احتجاج على قصف مواقع بكردستان العراق	سفير جمهورية العراق في الرياض عبد الستار الجنابي مع وزير التجارة الدكتور ماجد القصبي وزير التجارة رئيس المجلس العراقي السعودي عن الجانب السعودي رابط الخبر	other	True
71	1575174249932726273	1574839942131453974	الخارجية العراقية: سيتم استدعاء سفير #إيران بشكل عاجل لتسلميه مذكرة احتجاج على قصف مواقع بكردستان #العراق.	"سفير جُمهُوريَّة العراق في باريس د. وديع بتي @AmbWadee يلتقي رئيس لجنة العلاقات الخارجيَّة والأمن والدفاع في مجلس الشيوخ الفرنسيّ السناتور كريستيان كامبون

رابط الخبر : https://t.co/iMGn2j6eUB https://t.co/JwidCDgF81"	الخارجية العراقية سيتم استدعاء سفير إيران بشكل عاجل لتسلميه مذكرة احتجاج على قصف مواقع بكردستان العراق	سفير جمهورية العراق في باريس د وديع بتي يلتقي رئيس لجنة العلاقات الخارجية والأمن والدفاع في مجلس الشيوخ الفرنسي السناتور كريستيان كامبون رابط الخبر	other	True
72	1581381601430499328	1581404734782861313	قدمت المملكة #السعودية حزمة مساعدات إنسانية إضافية #لأوكرانيا بمبلغ 400 مليون دولار:	"📹 | سمو #ولي_العهد وفخامة رئيس جمهورية جنوب أفريقيا، يشهدان مراسم تبادل اتفاقية وبرنامج تعاون ومذكرات تفاهم ثنائية

#رئيس_جنوب_أفريقيا_في_جدة

 https://t.co/p20kyJYPlc"	قدمت المملكة السعودية حزمة مساعدات إنسانية إضافية لأوكرانيا بمبلغ 400 مليون دولار	سمو ولي العهد وفخامة رئيس جمهورية جنوب أفريقيا يشهدان مراسم تبادل اتفاقية وبرنامج تعاون ومذكرات تفاهم ثنائية رئيس جنوب أفريقيا في جدة	other	True
73	1581381601430499328	1581221392611422208	قدمت المملكة #السعودية حزمة مساعدات إنسانية إضافية #لأوكرانيا بمبلغ 400 مليون دولار:	تعرب وزارة الخارجية عن تضامن المملكة العربية السعودية مع جمهورية تركيا حكومةً وشعباً جراء الانفجار الذي وقع في منجم ببلدة اماسرا التركية. https://t.co/HNFn1EdknP	قدمت المملكة السعودية حزمة مساعدات إنسانية إضافية لأوكرانيا بمبلغ 400 مليون دولار	تعرب وزارة الخارجية عن تضامن المملكة العربية السعودية مع جمهورية تركيا حكومة وشعبا جراء الانفجار الذي وقع في منجم ببلدة اماسرا التركية	other	True
74	1581289058361569280	1581593064971599873	"نائب رئيس مجلس الوزراء وزير الخارجية:"" القانون الدولي الذي لا يتجزأ مثل ماينطبق على أوكرانيا ينطبق على الاحتلال في فلسطين"".
@MBA_AlThani_

#مشيرب 
#منصة_مشيرب https://t.co/xdlllqFLSK"	"وزير الدولة للشؤون الخارجية يجتمع مع نائب وزير خارجية تركمانستان 

#الخارجية_القطرية https://t.co/5rrIotsCmb"	نائب رئيس مجلس الوزراء وزير الخارجية القانون الدولي الذي لا يتجزأ مثل ماينطبق على أوكرانيا ينطبق على الاحتلال في فلسطين مشيرب منصة مشيرب	وزير الدولة للشؤون الخارجية يجتمع مع نائب وزير خارجية تركمانستان الخارجية القطرية	other	True
75	1581289058361569280	1581567790271827970	"نائب رئيس مجلس الوزراء وزير الخارجية:"" القانون الدولي الذي لا يتجزأ مثل ماينطبق على أوكرانيا ينطبق على الاحتلال في فلسطين"".
@MBA_AlThani_

#مشيرب 
#منصة_مشيرب https://t.co/xdlllqFLSK"	"الأمين العام لوزارة الخارجية يجتمع مع السفير السعودي

#الخارجية_القطرية https://t.co/8SKaJI6cJU"	نائب رئيس مجلس الوزراء وزير الخارجية القانون الدولي الذي لا يتجزأ مثل ماينطبق على أوكرانيا ينطبق على الاحتلال في فلسطين مشيرب منصة مشيرب	الأمين العام لوزارة الخارجية يجتمع مع السفير السعودي الخارجية القطرية	other	True
